TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
    861     10 -0.69611270E-04 -0.14827602E-03  0.16956150E-02 -0.80722599E-03  0.78790081E-03  0.34367981E-04 -0.10612955E-04 -0.14758640E-04 -0.10191825E-05  0.53026854E-06 -0.41360501E-06  0.14505216E-05
    861     20 -0.69626351E-04 -0.14833957E-03  0.16950370E-02 -0.80692913E-03  0.78765901E-03  0.34363432E-04 -0.10612400E-04 -0.14760203E-04 -0.10207231E-05  0.53127836E-06 -0.41403050E-06  0.14512714E-05
    861     30 -0.69290931E-04 -0.14797567E-03  0.16912280E-02 -0.80455211E-03  0.78652461E-03  0.34478492E-04 -0.10611761E-04 -0.14762949E-04 -0.10204380E-05  0.53126256E-06 -0.41379319E-06  0.14523999E-05
    861     40 -0.68972722E-04 -0.14760355E-03  0.16894984E-02 -0.80364854E-03  0.78582466E-03  0.34495094E-04 -0.10612365E-04 -0.14765510E-04 -0.10184005E-05  0.52996289E-06 -0.41319193E-06  0.14525088E-05
    861     50 -0.69163637E-04 -0.14787049E-03  0.16889957E-02 -0.80355098E-03  0.78545293E-03  0.34410954E-04 -0.10614439E-04 -0.14766957E-04 -0.10175894E-05  0.52965550E-06 -0.41272595E-06  0.14514229E-05
    862     10 -0.66601928E-04 -0.14912554E-03  0.16889545E-02 -0.78662841E-03  0.77153724E-03  0.35634760E-04 -0.10355082E-04 -0.14950608E-04 -0.10176673E-05  0.51846432E-06 -0.40358200E-06  0.16409781E-05
    862     20 -0.66624163E-04 -0.14920082E-03  0.16883069E-02 -0.78629850E-03  0.77127896E-03  0.35629675E-04 -0.10354531E-04 -0.14952091E-04 -0.10196869E-05  0.51971849E-06 -0.40416097E-06  0.16416726E-05
    862     30 -0.66229024E-04 -0.14875130E-03  0.16836134E-02 -0.78348246E-03  0.76987408E-03  0.35749918E-04 -0.10353908E-04 -0.14954801E-04 -0.10195409E-05  0.51977867E-06 -0.40397933E-06  0.16427461E-05
    862     40 -0.65904313E-04 -0.14835999E-03  0.16815429E-02 -0.78240589E-03  0.76907937E-03  0.35772534E-04 -0.10354519E-04 -0.14957442E-04 -0.10171199E-05  0.51829237E-06 -0.40326327E-06  0.16428579E-05
    862     50 -0.66138435E-04 -0.14869016E-03  0.16811330E-02 -0.78235354E-03  0.76876037E-03  0.35689903E-04 -0.10356595E-04 -0.14958914E-04 -0.10163100E-05  0.51799035E-06 -0.40280384E-06  0.16417802E-05
    863     10 -0.63570399E-04 -0.14990365E-03  0.16811152E-02 -0.76529670E-03  0.75522632E-03  0.36858211E-04 -0.10093964E-04 -0.15138029E-04 -0.10164007E-05  0.50665589E-06 -0.39386793E-06  0.18266167E-05
    863     20 -0.63603550E-04 -0.14999377E-03  0.16804067E-02 -0.76493674E-03  0.75496104E-03  0.36853098E-04 -0.10093451E-04 -0.15139426E-04 -0.10188866E-05  0.50815348E-06 -0.39456273E-06  0.18272428E-05
    863     30 -0.63160970E-04 -0.14946522E-03  0.16747959E-02 -0.76166752E-03  0.75331456E-03  0.36983207E-04 -0.10092823E-04 -0.15142118E-04 -0.10188646E-05  0.50827630E-06 -0.39443449E-06  0.18282795E-05
    863     40 -0.62834747E-04 -0.14906031E-03  0.16723493E-02 -0.76040567E-03  0.75242011E-03  0.37014687E-04 -0.10093404E-04 -0.15144883E-04 -0.10159827E-05  0.50656938E-06 -0.39358581E-06  0.18284287E-05
    863     50 -0.63112733E-04 -0.14945835E-03  0.16720439E-02 -0.76040496E-03  0.75215400E-03  0.36934139E-04 -0.10095428E-04 -0.15146440E-04 -0.10151907E-05  0.50628176E-06 -0.39313853E-06  0.18274073E-05
    864     10 -0.60539740E-04 -0.15063081E-03  0.16720511E-02 -0.74323849E-03  0.73901375E-03  0.38046571E-04 -0.98295777E-05 -0.15320964E-04 -0.10153096E-05  0.49481482E-06 -0.38441053E-06  0.20074808E-05
    864     20 -0.60584400E-04 -0.15073683E-03  0.16712740E-02 -0.74284599E-03  0.73873968E-03  0.38041686E-04 -0.98290877E-05 -0.15322295E-04 -0.10183566E-05  0.49659555E-06 -0.38524047E-06  0.20080570E-05
    864     30 -0.60091022E-04 -0.15011943E-03  0.16646226E-02 -0.73907941E-03  0.73682383E-03  0.38181895E-04 -0.98283830E-05 -0.15324971E-04 -0.10185371E-05  0.49681746E-06 -0.38519381E-06  0.20090981E-05
    864     40 -0.59765207E-04 -0.14970230E-03  0.16617683E-02 -0.73762593E-03  0.73582317E-03  0.38222329E-04 -0.98288882E-05 -0.15327903E-04 -0.10151100E-05  0.49485072E-06 -0.38419899E-06  0.20093234E-05
    864     50 -0.60087981E-04 -0.15017036E-03  0.16615721E-02 -0.73768084E-03  0.73560431E-03  0.38142356E-04 -0.98308213E-05 -0.15329555E-04 -0.10143442E-05  0.49457224E-06 -0.38377802E-06  0.20083822E-05
    865     10 -0.57511623E-04 -0.15130018E-03  0.16616034E-02 -0.72043020E-03  0.72286975E-03  0.39197808E-04 -0.95618006E-05 -0.15499436E-04 -0.10144756E-05  0.48296498E-06 -0.37525395E-06  0.21836476E-05
    865     20 -0.57566146E-04 -0.15141707E-03  0.16607338E-02 -0.71999669E-03  0.72257601E-03  0.39191459E-04 -0.95613163E-05 -0.15500683E-04 -0.10181031E-05  0.48501611E-06 -0.37623634E-06  0.21841775E-05
    865     30 -0.57012207E-04 -0.15068771E-03  0.16528919E-02 -0.71568958E-03  0.72034137E-03  0.39335834E-04 -0.95605637E-05 -0.15503313E-04 -0.10184821E-05  0.48533278E-06 -0.37626071E-06  0.21851981E-05
    865     40 -0.56691131E-04 -0.15026021E-03  0.16496287E-02 -0.71405537E-03  0.71923941E-03  0.39382940E-04 -0.95609871E-05 -0.15506429E-04 -0.10144545E-05  0.48309816E-06 -0.37509719E-06  0.21855060E-05
    865     50 -0.57056430E-04 -0.15079754E-03  0.16495460E-02 -0.71416803E-03  0.71906341E-03  0.39302507E-04 -0.95628331E-05 -0.15508149E-04 -0.10137357E-05  0.48285404E-06 -0.37468940E-06  0.21846277E-05
    866     10 -0.54476568E-04 -0.15188334E-03  0.16495986E-02 -0.69685973E-03  0.70674664E-03  0.40301089E-04 -0.92906937E-05 -0.15673349E-04 -0.10139621E-05  0.47114235E-06 -0.36640670E-06  0.23550472E-05
    866     20 -0.54537701E-04 -0.15200505E-03  0.16486138E-02 -0.69637832E-03  0.70642309E-03  0.40291921E-04 -0.92901930E-05 -0.15674531E-04 -0.10182370E-05  0.47348073E-06 -0.36755989E-06  0.23555472E-05
    866     30 -0.53917147E-04 -0.15114473E-03  0.16395135E-02 -0.69153539E-03  0.70385131E-03  0.40433075E-04 -0.92894312E-05 -0.15677090E-04 -0.10187113E-05  0.47384545E-06 -0.36759830E-06  0.23565202E-05
    866     40 -0.53603799E-04 -0.15070902E-03  0.16358838E-02 -0.68975304E-03  0.70266903E-03  0.40484441E-04 -0.92897818E-05 -0.15680362E-04 -0.10141068E-05  0.47136523E-06 -0.36629279E-06  0.23568886E-05
    866     50 -0.54009085E-04 -0.15131139E-03  0.16359165E-02 -0.68992213E-03  0.70253505E-03  0.40401396E-04 -0.92915517E-05 -0.15682109E-04 -0.10134360E-05  0.47114960E-06 -0.36590828E-06  0.23560512E-05
    867     10 -0.51427712E-04 -0.15234991E-03  0.16359880E-02 -0.67258374E-03  0.69064742E-03  0.41341804E-04 -0.90163620E-05 -0.15842573E-04 -0.10137564E-05  0.45933412E-06 -0.35785597E-06  0.25215698E-05
    867     20 -0.51493694E-04 -0.15247141E-03  0.16348840E-02 -0.67205681E-03  0.69029308E-03  0.41328444E-04 -0.90158634E-05 -0.15843653E-04 -0.10186855E-05  0.46193802E-06 -0.35918363E-06  0.25220165E-05
    867     30 -0.50809782E-04 -0.15147341E-03  0.16246012E-02 -0.66675168E-03  0.68742543E-03  0.41459495E-04 -0.90151204E-05 -0.15846104E-04 -0.10191931E-05  0.46232389E-06 -0.35920157E-06  0.25229186E-05
    867     40 -0.50506697E-04 -0.15102830E-03  0.16206788E-02 -0.66486520E-03  0.68619711E-03  0.41511550E-04 -0.90154245E-05 -0.15849498E-04 -0.10140716E-05  0.45964075E-06 -0.35778308E-06  0.25233165E-05
    867     50 -0.50946385E-04 -0.15169514E-03  0.16208307E-02 -0.66509030E-03  0.68610580E-03  0.41427324E-04 -0.90171358E-05 -0.15851255E-04 -0.10135314E-05  0.45948793E-06 -0.35744770E-06  0.25225045E-05
    868     10 -0.48363797E-04 -0.15268534E-03  0.16209172E-02 -0.64774767E-03  0.67465628E-03  0.42310358E-04 -0.87390089E-05 -0.16006909E-04 -0.10138884E-05  0.44753511E-06 -0.34961108E-06  0.26830413E-05
    868     20 -0.48433001E-04 -0.15280485E-03  0.16197144E-02 -0.64718863E-03  0.67428049E-03  0.42293161E-04 -0.87385435E-05 -0.16007869E-04 -0.10193627E-05  0.45033391E-06 -0.35106482E-06  0.26834118E-05
    868     30 -0.47697560E-04 -0.15167732E-03  0.16084425E-02 -0.64154046E-03  0.67120898E-03  0.42410552E-04 -0.87378147E-05 -0.16010178E-04 -0.10199615E-05  0.45076875E-06 -0.35107775E-06  0.26842320E-05
    868     40 -0.47405825E-04 -0.15122549E-03  0.16042976E-02 -0.63959021E-03  0.66996512E-03  0.42461316E-04 -0.87380935E-05 -0.16013667E-04 -0.10144010E-05  0.44793497E-06 -0.34958011E-06  0.26846305E-05
    868     50 -0.47871292E-04 -0.15195123E-03  0.16045557E-02 -0.63986357E-03  0.66991109E-03  0.42377450E-04 -0.87397345E-05 -0.16015414E-04 -0.10139504E-05  0.44782643E-06 -0.34927740E-06  0.26838413E-05
    869     10 -0.45287364E-04 -0.15289131E-03  0.16046548E-02 -0.62254124E-03  0.65890529E-03  0.43203729E-04 -0.84587559E-05 -0.16166189E-04 -0.10143590E-05  0.43574065E-06 -0.34166248E-06  0.28393392E-05
    869     20 -0.45358155E-04 -0.15300717E-03  0.16033808E-02 -0.62196525E-03  0.65852056E-03  0.43183504E-04 -0.84583188E-05 -0.16167031E-04 -0.10202400E-05  0.43866118E-06 -0.34317846E-06  0.28396375E-05
    869     30 -0.44589257E-04 -0.15176735E-03  0.15913391E-02 -0.61609651E-03  0.65534502E-03  0.43284353E-04 -0.84575461E-05 -0.16169239E-04 -0.10209695E-05  0.43916028E-06 -0.34320670E-06  0.28404097E-05
    869     40 -0.44314898E-04 -0.15131446E-03  0.15870039E-02 -0.61410614E-03  0.65409789E-03  0.43329832E-04 -0.84577058E-05 -0.16172847E-04 -0.10151730E-05  0.43627256E-06 -0.34171127E-06  0.28408545E-05
    869     50 -0.44796632E-04 -0.15208556E-03  0.15873407E-02 -0.61441280E-03  0.65407147E-03  0.43246887E-04 -0.84591557E-05 -0.16174606E-04 -0.10148722E-05  0.43623100E-06 -0.34146085E-06  0.28401505E-05
    870     10 -0.42213389E-04 -0.15297196E-03  0.15874514E-02 -0.59713318E-03  0.64351245E-03  0.44015440E-04 -0.81754155E-05 -0.16320468E-04 -0.10152823E-05  0.42399181E-06 -0.33403496E-06  0.29905589E-05
    870     20 -0.42288217E-04 -0.15308131E-03  0.15861332E-02 -0.59655374E-03  0.64313023E-03  0.43990310E-04 -0.81749740E-05 -0.16321228E-04 -0.10215695E-05  0.42702552E-06 -0.33559262E-06  0.29908157E-05
    870     30 -0.41507209E-04 -0.15174584E-03  0.15734613E-02 -0.59054912E-03  0.63991012E-03  0.44069312E-04 -0.81740830E-05 -0.16323403E-04 -0.10224681E-05  0.42759612E-06 -0.33565081E-06  0.29915873E-05
    870     40 -0.41258765E-04 -0.15130274E-03  0.15689004E-02 -0.58851143E-03  0.63864896E-03  0.44107682E-04 -0.81740012E-05 -0.16327217E-04 -0.10164766E-05  0.42469142E-06 -0.33416094E-06  0.29921582E-05
    870     50 -0.41742756E-04 -0.15210630E-03  0.15692727E-02 -0.58882743E-03  0.63863719E-03  0.44029533E-04 -0.81752438E-05 -0.16328979E-04 -0.10162008E-05  0.42466164E-06 -0.33391755E-06  0.29915409E-05
    871     10 -0.39160846E-04 -0.15293828E-03  0.15693967E-02 -0.57161322E-03  0.62852720E-03  0.44741201E-04 -0.78887899E-05 -0.16469845E-04 -0.10166233E-05  0.41227206E-06 -0.32669021E-06  0.31368102E-05
    871     20 -0.39240892E-04 -0.15304149E-03  0.15680482E-02 -0.57103791E-03  0.62815072E-03  0.44710828E-04 -0.78883351E-05 -0.16470530E-04 -0.10232153E-05  0.41535768E-06 -0.32826615E-06  0.31370289E-05
    871     30 -0.38459121E-04 -0.15162561E-03  0.15547386E-02 -0.56492142E-03  0.62487854E-03  0.44766691E-04 -0.78873673E-05 -0.16472706E-04 -0.10243983E-05  0.41603383E-06 -0.32840687E-06  0.31377816E-05
    871     40 -0.38238879E-04 -0.15121170E-03  0.15498367E-02 -0.56279248E-03  0.62357207E-03  0.44805331E-04 -0.78870051E-05 -0.16476686E-04 -0.10182061E-05  0.41311961E-06 -0.32691606E-06  0.31384784E-05
    871     50 -0.38711366E-04 -0.15203551E-03  0.15502116E-02 -0.56309765E-03  0.62356728E-03  0.44736808E-04 -0.78881618E-05 -0.16478310E-04 -0.10179904E-05  0.41311457E-06 -0.32668559E-06  0.31378439E-05
    872     10 -0.36131161E-04 -0.15281320E-03  0.15503541E-02 -0.54597466E-03  0.61390941E-03  0.45392420E-04 -0.75991203E-05 -0.16614144E-04 -0.10184132E-05  0.40056205E-06 -0.31966296E-06  0.32779018E-05
    872     20 -0.36217968E-04 -0.15291147E-03  0.15489663E-02 -0.54540164E-03  0.61353115E-03  0.45355854E-04 -0.75987113E-05 -0.16614730E-04 -0.10254679E-05  0.40375617E-06 -0.32130379E-06  0.32780478E-05
    872     30 -0.35438796E-04 -0.15141577E-03  0.15348412E-02 -0.53912504E-03  0.61013996E-03  0.45387120E-04 -0.75977399E-05 -0.16616854E-04 -0.10269672E-05  0.40454934E-06 -0.32151320E-06  0.32787368E-05
    872     40 -0.35240122E-04 -0.15104402E-03  0.15294464E-02 -0.53684356E-03  0.60875674E-03  0.45438071E-04 -0.75971989E-05 -0.16620948E-04 -0.10204183E-05  0.40158199E-06 -0.31996276E-06  0.32794926E-05
    872     50 -0.35690129E-04 -0.15187941E-03  0.15298144E-02 -0.53712921E-03  0.60875866E-03  0.45381597E-04 -0.75984167E-05 -0.16622354E-04 -0.10201873E-05  0.40156579E-06 -0.31973265E-06  0.32787487E-05
    873     10 -0.33114071E-04 -0.15260275E-03  0.15299848E-02 -0.52012961E-03  0.59955776E-03  0.45980259E-04 -0.73069313E-05 -0.16753068E-04 -0.10207145E-05  0.38889166E-06 -0.31292851E-06  0.34135136E-05
    873     20 -0.33210495E-04 -0.15269640E-03  0.15285387E-02 -0.51955260E-03  0.59916705E-03  0.45935102E-04 -0.73066162E-05 -0.16753510E-04 -0.10283486E-05  0.39222626E-06 -0.31467582E-06  0.34135567E-05
    873     30 -0.32424310E-04 -0.15110029E-03  0.15133279E-02 -0.51302381E-03  0.59557911E-03  0.45940439E-04 -0.73056395E-05 -0.16755559E-04 -0.10302125E-05  0.39315618E-06 -0.31493968E-06  0.34141860E-05
    873     40 -0.32230153E-04 -0.15077067E-03  0.15073081E-02 -0.51053655E-03  0.59410729E-03  0.46014856E-04 -0.73050386E-05 -0.16759623E-04 -0.10232602E-05  0.39012102E-06 -0.31332387E-06  0.34149069E-05
    873     50 -0.32651724E-04 -0.15161018E-03  0.15076821E-02 -0.51080659E-03  0.59411863E-03  0.45968434E-04 -0.73063499E-05 -0.16760746E-04 -0.10229869E-05  0.39007032E-06 -0.31309799E-06  0.34140236E-05
    874     10 -0.30083528E-04 -0.15227762E-03  0.15078874E-02 -0.49396728E-03  0.58538082E-03  0.46508264E-04 -0.70125678E-05 -0.16886255E-04 -0.10235120E-05  0.37721796E-06 -0.30650506E-06  0.35434250E-05
    874     20 -0.30189910E-04 -0.15236225E-03  0.15063614E-02 -0.49337821E-03  0.58496978E-03  0.46452411E-04 -0.70123642E-05 -0.16886539E-04 -0.10318476E-05  0.38073574E-06 -0.30838402E-06  0.35433600E-05
    874     30 -0.29379380E-04 -0.15062796E-03  0.14898351E-02 -0.48651340E-03  0.58115886E-03  0.46432160E-04 -0.70113238E-05 -0.16888535E-04 -0.10340358E-05  0.38178401E-06 -0.30866506E-06  0.35439683E-05
    874     40 -0.29169753E-04 -0.15032661E-03  0.14831155E-02 -0.48379575E-03  0.57961015E-03  0.46535970E-04 -0.70108169E-05 -0.16892525E-04 -0.10264589E-05  0.37859237E-06 -0.30695465E-06  0.35445692E-05
    874     50 -0.29567856E-04 -0.15116921E-03  0.14835232E-02 -0.48406238E-03  0.57963522E-03  0.46494193E-04 -0.70122195E-05 -0.16893342E-04 -0.10261634E-05  0.37851365E-06 -0.30675731E-06  0.35435449E-05
    875     10 -0.27013572E-04 -0.15177738E-03  0.14837707E-02 -0.46742523E-03  0.57136764E-03  0.46972487E-04 -0.67162886E-05 -0.17013622E-04 -0.10267029E-05  0.36549703E-06 -0.30035377E-06  0.36675355E-05
    875     20 -0.27130984E-04 -0.15184418E-03  0.14821542E-02 -0.46681876E-03  0.57093947E-03  0.46904445E-04 -0.67161787E-05 -0.17013720E-04 -0.10358584E-05  0.36923812E-06 -0.30236107E-06  0.36673704E-05
    875     30 -0.26283651E-04 -0.14993476E-03  0.14642395E-02 -0.45959746E-03  0.56695898E-03  0.46862320E-04 -0.67150451E-05 -0.17015620E-04 -0.10383735E-05  0.37039183E-06 -0.30264929E-06  0.36679550E-05
    875     40 -0.26042956E-04 -0.14964345E-03  0.14567862E-02 -0.45665005E-03  0.56535332E-03  0.46996857E-04 -0.67146741E-05 -0.17019504E-04 -0.10302424E-05  0.36708544E-06 -0.30087667E-06  0.36684106E-05
    875     50 -0.26430305E-04 -0.15049500E-03  0.14572614E-02 -0.45692876E-03  0.56539530E-03  0.46954392E-04 -0.67160443E-05 -0.17020076E-04 -0.10298990E-05  0.36698219E-06 -0.30066822E-06  0.36673235E-05
    876     10 -0.23898341E-04 -0.15103975E-03  0.14575572E-02 -0.44053726E-03  0.55760586E-03  0.47368567E-04 -0.64180010E-05 -0.17135089E-04 -0.10306074E-05  0.35383813E-06 -0.29451805E-06  0.37858909E-05
    876     20 -0.24026053E-04 -0.15107789E-03  0.14558578E-02 -0.43991538E-03  0.55717352E-03  0.47288842E-04 -0.64179306E-05 -0.17135018E-04 -0.10406313E-05  0.35781433E-06 -0.29661306E-06  0.37856594E-05
    876     30 -0.23140470E-04 -0.14897516E-03  0.14366160E-02 -0.43238518E-03  0.55311361E-03  0.47231800E-04 -0.64167432E-05 -0.17136753E-04 -0.10435539E-05  0.35908063E-06 -0.29694072E-06  0.37861762E-05
    876     40 -0.22873803E-04 -0.14868189E-03  0.14284061E-02 -0.42922296E-03  0.55146248E-03  0.47391786E-04 -0.64164680E-05 -0.17140623E-04 -0.10347582E-05  0.35562270E-06 -0.29512822E-06  0.37865178E-05
    876     50 -0.23270744E-04 -0.14955124E-03  0.14290015E-02 -0.42953366E-03  0.55153255E-03  0.47343251E-04 -0.64174810E-05 -0.17141045E-04 -0.10343653E-05  0.35548159E-06 -0.29493215E-06  0.37855181E-05
    877     10 -0.20768970E-04 -0.15002493E-03  0.14293412E-02 -0.41342769E-03  0.54422403E-03  0.47690874E-04 -0.61173221E-05 -0.17250782E-04 -0.10350575E-05  0.34214987E-06 -0.28895670E-06  0.38986781E-05
    877     20 -0.20906067E-04 -0.15002194E-03  0.14275718E-02 -0.41279750E-03  0.54379968E-03  0.47599969E-04 -0.61172576E-05 -0.17250522E-04 -0.10458386E-05  0.34628889E-06 -0.29108770E-06  0.38983977E-05
    877     30 -0.19993851E-04 -0.14772676E-03  0.14070904E-02 -0.40504052E-03  0.53971609E-03  0.47531321E-04 -0.61161617E-05 -0.17252003E-04 -0.10492845E-05  0.34769792E-06 -0.29148754E-06  0.38987613E-05
    877     40 -0.19730684E-04 -0.14744698E-03  0.13981071E-02 -0.40168739E-03  0.53801973E-03  0.47710015E-04 -0.61158469E-05 -0.17255977E-04 -0.10396686E-05  0.34405888E-06 -0.28960204E-06  0.38990633E-05
    877     50 -0.20149231E-04 -0.14833343E-03  0.13988805E-02 -0.40204971E-03  0.53812854E-03  0.47651793E-04 -0.61160488E-05 -0.17256377E-04 -0.10392231E-05  0.34388915E-06 -0.28941442E-06  0.38983478E-05
    878     10 -0.17682479E-04 -0.14872773E-03  0.13992640E-02 -0.38626948E-03  0.53130227E-03  0.47932524E-04 -0.58137699E-05 -0.17360823E-04 -0.10399790E-05  0.33039018E-06 -0.28363710E-06  0.40060950E-05
    878     20 -0.17824250E-04 -0.14867151E-03  0.13974384E-02 -0.38564220E-03  0.53088801E-03  0.47830719E-04 -0.58137890E-05 -0.17360345E-04 -0.10514566E-05  0.33463504E-06 -0.28578250E-06  0.40057306E-05
    878     30 -0.16903928E-04 -0.14620085E-03  0.13757647E-02 -0.37774455E-03  0.52676877E-03  0.47746497E-04 -0.58131129E-05 -0.17361510E-04 -0.10556276E-05  0.33624937E-06 -0.28628829E-06  0.40058046E-05
    878     40 -0.16692263E-04 -0.14598917E-03  0.13660562E-02 -0.37424660E-03  0.52503862E-03  0.47939468E-04 -0.58126264E-05 -0.17365763E-04 -0.10452007E-05  0.33246525E-06 -0.28431835E-06  0.40061429E-05
    878     50 -0.17127541E-04 -0.14687135E-03  0.13670585E-02 -0.37467310E-03  0.52519586E-03  0.47869848E-04 -0.58114445E-05 -0.17366258E-04 -0.10449712E-05  0.33236331E-06 -0.28417317E-06  0.40059374E-05
    879     10 -0.14695563E-04 -0.14717773E-03  0.13674835E-02 -0.35925539E-03  0.51884883E-03  0.48085874E-04 -0.55070301E-05 -0.17465420E-04 -0.10457487E-05  0.31866570E-06 -0.27859336E-06  0.41082647E-05
    879     20 -0.14834336E-04 -0.14705619E-03  0.13656192E-02 -0.35864415E-03  0.51843878E-03  0.47972878E-04 -0.55073193E-05 -0.17464639E-04 -0.10578168E-05  0.32294063E-06 -0.28074184E-06  0.41077338E-05
    879     30 -0.13934170E-04 -0.14445185E-03  0.13429116E-02 -0.35072278E-03  0.51427465E-03  0.47865916E-04 -0.55076266E-05 -0.17465433E-04 -0.10626093E-05  0.32472145E-06 -0.28129341E-06  0.41073194E-05
    879     40 -0.13831676E-04 -0.14439802E-03  0.13326917E-02 -0.34717364E-03  0.51256170E-03  0.48070663E-04 -0.55066668E-05 -0.17470048E-04 -0.10514000E-05  0.32082427E-06 -0.27925415E-06  0.41078026E-05
    879     50 -0.14261274E-04 -0.14521927E-03  0.13339361E-02 -0.34766176E-03  0.51276716E-03  0.47987333E-04 -0.55036622E-05 -0.17470650E-04 -0.10513404E-05  0.32076740E-06 -0.27914997E-06  0.41082398E-05
    880     10 -0.11864557E-04 -0.14543112E-03  0.13344030E-02 -0.33263747E-03  0.50689170E-03  0.48141667E-04 -0.51971416E-05 -0.17564414E-04 -0.10521228E-05  0.30685768E-06 -0.27376811E-06  0.42050896E-05
    880     20 -0.11998730E-04 -0.14523712E-03  0.13325545E-02 -0.33206390E-03  0.50648721E-03  0.48016107E-04 -0.51980668E-05 -0.17563220E-04 -0.10645287E-05  0.31105134E-06 -0.27589240E-06  0.42042480E-05
    880     30 -0.11166421E-04 -0.14258756E-03  0.13093447E-02 -0.32432357E-03  0.50237336E-03  0.47884105E-04 -0.51998255E-05 -0.17563588E-04 -0.10697747E-05  0.31294809E-06 -0.27640065E-06  0.42032050E-05
    880     40 -0.11209372E-04 -0.14278001E-03  0.12990549E-02 -0.32087606E-03  0.50077394E-03  0.48102401E-04 -0.51981860E-05 -0.17568477E-04 -0.10581349E-05  0.30907095E-06 -0.27437545E-06  0.42038618E-05
    880     50 -0.11596263E-04 -0.14345030E-03  0.13005251E-02 -0.32141395E-03  0.50101971E-03  0.48004259E-04 -0.51932067E-05 -0.17569121E-04 -0.10585315E-05  0.30915090E-06 -0.27435755E-06  0.42049295E-05
    881     10 -0.92355070E-05 -0.14356393E-03  0.13010323E-02 -0.30679837E-03  0.49560092E-03  0.48100890E-04 -0.48847406E-05 -0.17657414E-04 -0.10593183E-05  0.29501491E-06 -0.26917573E-06  0.42962256E-05
    881     20 -0.93742588E-05 -0.14329955E-03  0.12993178E-02 -0.30629657E-03  0.49522425E-03  0.47962057E-04 -0.48867478E-05 -0.17655706E-04 -0.10717153E-05  0.29901503E-06 -0.27120291E-06  0.42949259E-05
    881     30 -0.86743556E-05 -0.14074286E-03  0.12766878E-02 -0.29906558E-03  0.49139893E-03  0.47814229E-04 -0.48903232E-05 -0.17655625E-04 -0.10771538E-05  0.30092260E-06 -0.27161863E-06  0.42931612E-05
    881     40 -0.88680055E-05 -0.14123295E-03  0.12670073E-02 -0.29592898E-03  0.49003411E-03  0.48048308E-04 -0.48877478E-05 -0.17660407E-04 -0.10659741E-05  0.29733897E-06 -0.26979412E-06  0.42939881E-05
    881     50 -0.91822551E-05 -0.14166081E-03  0.12686817E-02 -0.29650522E-03  0.49030819E-03  0.47933648E-04 -0.48809187E-05 -0.17660852E-04 -0.10669890E-05  0.29758876E-06 -0.26987386E-06  0.42955471E-05
    882     10 -0.68618472E-05 -0.14167477E-03  0.12692246E-02 -0.28228565E-03  0.48532059E-03  0.47976420E-04 -0.45707825E-05 -0.17743599E-04 -0.10678348E-05  0.28322826E-06 -0.26489010E-06  0.43811957E-05
    882     20 -0.70188159E-05 -0.14135073E-03  0.12678165E-02 -0.28189898E-03  0.48500841E-03  0.47825862E-04 -0.45743131E-05 -0.17741324E-04 -0.10795075E-05  0.28683553E-06 -0.26665867E-06  0.43793254E-05
    882     30 -0.65157565E-05 -0.13908006E-03  0.12473620E-02 -0.27561065E-03  0.48178399E-03  0.47682840E-04 -0.45796932E-05 -0.17740695E-04 -0.10846158E-05  0.28857730E-06 -0.26695116E-06  0.43768693E-05
    882     40 -0.68325449E-05 -0.13988194E-03  0.12391395E-02 -0.27302211E-03  0.48076703E-03  0.47935469E-04 -0.45760728E-05 -0.17744909E-04 -0.10749105E-05  0.28557358E-06 -0.26547685E-06  0.43778125E-05
    882     50 -0.70653953E-05 -0.14000989E-03  0.12410150E-02 -0.27363233E-03  0.48105766E-03  0.47801161E-04 -0.45678295E-05 -0.17744962E-04 -0.10765617E-05  0.28598799E-06 -0.26564608E-06  0.43796347E-05
    883     10 -0.47900182E-05 -0.13993287E-03  0.12415849E-02 -0.25975502E-03  0.47646434E-03  0.47795588E-04 -0.42563562E-05 -0.17822053E-04 -0.10774083E-05  0.27136973E-06 -0.26085448E-06  0.44595423E-05
    883     20 -0.49855981E-05 -0.13956704E-03  0.12406811E-02 -0.25952770E-03  0.47625358E-03  0.47634171E-04 -0.42614906E-05 -0.17819203E-04 -0.10873665E-05  0.27433004E-06 -0.26221046E-06  0.44571344E-05
    883     30 -0.47281362E-05 -0.13779874E-03  0.12242536E-02 -0.25464063E-03  0.47390580E-03  0.47517135E-04 -0.42684902E-05 -0.17817939E-04 -0.10920377E-05  0.27586078E-06 -0.26243577E-06  0.44540775E-05
    883     40 -0.51072150E-05 -0.13888941E-03  0.12183116E-02 -0.25279890E-03  0.47330969E-03  0.47792476E-04 -0.42639979E-05 -0.17820978E-04 -0.10850926E-05  0.27376226E-06 -0.26146560E-06  0.44549853E-05
    883     50 -0.52745354E-05 -0.13871436E-03  0.12203539E-02 -0.25342846E-03  0.47360027E-03  0.47636038E-04 -0.42551026E-05 -0.17820359E-04 -0.10876134E-05  0.27437772E-06 -0.26176112E-06  0.44567447E-05
