TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
    363     30  0.15879861E-03 -0.42902861E-04  0.17697705E-02 -0.12444219E-02 -0.17858755E-02  0.74697838E-04  0.17932537E-04 -0.68894123E-05 -0.22433842E-05  0.16045951E-05  0.24212176E-05  0.66223238E-05
    363     40  0.15905100E-03 -0.42871168E-04  0.17694841E-02 -0.12438610E-02 -0.17856119E-02  0.74834493E-04  0.17930816E-04 -0.68811791E-05 -0.22429514E-05  0.16040949E-05  0.24207368E-05  0.66288690E-05
    363     50  0.15896435E-03 -0.42836484E-04  0.17697681E-02 -0.12439088E-02 -0.17859389E-02  0.74812502E-04  0.17928919E-04 -0.68777628E-05 -0.22437369E-05  0.16042367E-05  0.24215360E-05  0.66304186E-05
    364     10  0.15816594E-03 -0.45560577E-04  0.17698630E-02 -0.12429780E-02 -0.17643361E-02  0.71974671E-04  0.17805822E-04 -0.71829922E-05 -0.22439664E-05  0.16058081E-05  0.23937580E-05  0.63137765E-05
    364     20  0.15806076E-03 -0.45484007E-04  0.17696273E-02 -0.12428617E-02 -0.17640957E-02  0.71989341E-04  0.17804882E-04 -0.71767896E-05 -0.22462648E-05  0.16070329E-05  0.23961200E-05  0.63189047E-05
    364     30  0.15784382E-03 -0.45417385E-04  0.17662326E-02 -0.12408034E-02 -0.17606011E-02  0.71897586E-04  0.17803850E-04 -0.71659766E-05 -0.22467833E-05  0.16074879E-05  0.23966492E-05  0.63283552E-05
    364     40  0.15806723E-03 -0.45392428E-04  0.17658797E-02 -0.12402076E-02 -0.17602727E-02  0.72024468E-04  0.17802076E-04 -0.71581356E-05 -0.22463806E-05  0.16069039E-05  0.23962084E-05  0.63343588E-05
    364     50  0.15794585E-03 -0.45354112E-04  0.17660678E-02 -0.12402407E-02 -0.17604991E-02  0.71984308E-04  0.17800073E-04 -0.71543862E-05 -0.22469974E-05  0.16069286E-05  0.23968289E-05  0.63361220E-05
    365     10  0.15709977E-03 -0.48059963E-04  0.17661547E-02 -0.12389355E-02 -0.17389549E-02  0.69161966E-04  0.17672258E-04 -0.74573233E-05 -0.22472032E-05  0.16079859E-05  0.23689816E-05  0.60218463E-05
    365     20  0.15698013E-03 -0.47983260E-04  0.17658868E-02 -0.12387943E-02 -0.17386849E-02  0.69163340E-04  0.17671331E-04 -0.74511064E-05 -0.22495481E-05  0.16093094E-05  0.23713697E-05  0.60269259E-05
    365     30  0.15671825E-03 -0.47916574E-04  0.17625328E-02 -0.12366018E-02 -0.17352686E-02  0.69029771E-04  0.17670374E-04 -0.74401284E-05 -0.22499256E-05  0.16096690E-05  0.23717514E-05  0.60364829E-05
    365     40  0.15691138E-03 -0.47895958E-04  0.17621693E-02 -0.12360256E-02 -0.17349337E-02  0.69146317E-04  0.17668550E-04 -0.74326123E-05 -0.22495831E-05  0.16090508E-05  0.23713746E-05  0.60420380E-05
    365     50  0.15676886E-03 -0.47849995E-04  0.17622583E-02 -0.12360379E-02 -0.17350583E-02  0.69100351E-04  0.17666448E-04 -0.74283539E-05 -0.22501683E-05  0.16090701E-05  0.23719565E-05  0.60442014E-05
    366     10  0.15587687E-03 -0.50536477E-04  0.17623363E-02 -0.12343596E-02 -0.17135812E-02  0.66295755E-04  0.17533945E-04 -0.77290483E-05 -0.22503233E-05  0.16096140E-05  0.23440246E-05  0.57322321E-05
    366     20  0.15575216E-03 -0.50460677E-04  0.17620764E-02 -0.12342261E-02 -0.17133232E-02  0.66290142E-04  0.17533041E-04 -0.77229158E-05 -0.22526202E-05  0.16109764E-05  0.23463385E-05  0.57371833E-05
    366     30  0.15548652E-03 -0.50394622E-04  0.17589847E-02 -0.12320878E-02 -0.17102161E-02  0.66143362E-04  0.17532172E-04 -0.77118212E-05 -0.22528769E-05  0.16112925E-05  0.23465869E-05  0.57468244E-05
    366     40  0.15567240E-03 -0.50376631E-04  0.17586332E-02 -0.12315497E-02 -0.17098989E-02  0.66265410E-04  0.17530317E-04 -0.77045562E-05 -0.22526693E-05  0.16107400E-05  0.23463525E-05  0.57520570E-05
    366     50  0.15551817E-03 -0.50327970E-04  0.17586222E-02 -0.12315366E-02 -0.17099204E-02  0.66216234E-04  0.17528200E-04 -0.76996064E-05 -0.22530430E-05  0.16106377E-05  0.23467125E-05  0.57548695E-05
    367     10  0.15458091E-03 -0.52996715E-04  0.17586940E-02 -0.12294884E-02 -0.16885183E-02  0.63428185E-04  0.17391068E-04 -0.79980323E-05 -0.22531494E-05  0.16106563E-05  0.23187060E-05  0.54452633E-05
    367     20  0.15445838E-03 -0.52926356E-04  0.17584752E-02 -0.12293860E-02 -0.16883057E-02  0.63416203E-04  0.17390227E-04 -0.79920386E-05 -0.22552460E-05  0.16119373E-05  0.23207877E-05  0.54500812E-05
    367     30  0.15423452E-03 -0.52865276E-04  0.17557759E-02 -0.12274060E-02 -0.16856435E-02  0.63282405E-04  0.17389489E-04 -0.79808035E-05 -0.22554780E-05  0.16122689E-05  0.23209953E-05  0.54598884E-05
    367     40  0.15443101E-03 -0.52852136E-04  0.17554118E-02 -0.12268890E-02 -0.16853204E-02  0.63419885E-04  0.17387650E-04 -0.79736657E-05 -0.22553124E-05  0.16117218E-05  0.23208050E-05  0.54649948E-05
    367     50  0.15425784E-03 -0.52801764E-04  0.17553028E-02 -0.12268451E-02 -0.16852412E-02  0.63360583E-04  0.17385565E-04 -0.79681912E-05 -0.22554489E-05  0.16114744E-05  0.23209123E-05  0.54683399E-05
    368     10  0.15327310E-03 -0.55454813E-04  0.17553702E-02 -0.12244299E-02 -0.16639186E-02  0.60585418E-04  0.17243837E-04 -0.82644476E-05 -0.22554663E-05  0.16109511E-05  0.22928047E-05  0.51610052E-05
    368     20  0.15315308E-03 -0.55392182E-04  0.17552030E-02 -0.12243632E-02 -0.16637616E-02  0.60564289E-04  0.17243090E-04 -0.82587864E-05 -0.22572351E-05  0.16120597E-05  0.22945242E-05  0.51655349E-05
    368     30  0.15299070E-03 -0.55340266E-04  0.17529061E-02 -0.12225480E-02 -0.16615559E-02  0.60452413E-04  0.17242543E-04 -0.82476249E-05 -0.22574641E-05  0.16124127E-05  0.22947130E-05  0.51753625E-05
    368     40  0.15320674E-03 -0.55335786E-04  0.17524948E-02 -0.12220242E-02 -0.16611934E-02  0.60605608E-04  0.17240765E-04 -0.82408729E-05 -0.22572597E-05  0.16118217E-05  0.22944969E-05  0.51801419E-05
    368     50  0.15301492E-03 -0.55281248E-04  0.17522785E-02 -0.12219383E-02 -0.16610034E-02  0.60537363E-04  0.17238753E-04 -0.82350315E-05 -0.22571333E-05  0.16114310E-05  0.22943344E-05  0.51838886E-05
    369     10  0.15198213E-03 -0.57914963E-04  0.17523385E-02 -0.12191559E-02 -0.16397607E-02  0.57778182E-04  0.17092429E-04 -0.85292848E-05 -0.22571306E-05  0.16104090E-05  0.22662085E-05  0.48786660E-05
    369     20  0.15186341E-03 -0.57855420E-04  0.17522121E-02 -0.12191153E-02 -0.16396471E-02  0.57751444E-04  0.17091729E-04 -0.85242876E-05 -0.22586704E-05  0.16114396E-05  0.22676630E-05  0.48825678E-05
    369     30  0.15176108E-03 -0.57809635E-04  0.17502560E-02 -0.12174285E-02 -0.16378347E-02  0.57662600E-04  0.17091436E-04 -0.85133306E-05 -0.22588704E-05  0.16117907E-05  0.22678102E-05  0.48923454E-05
    369     40  0.15201872E-03 -0.57813813E-04  0.17498221E-02 -0.12169123E-02 -0.16374551E-02  0.57846386E-04  0.17089780E-04 -0.85065789E-05 -0.22587327E-05  0.16112477E-05  0.22676720E-05  0.48972182E-05
    369     50  0.15181845E-03 -0.57755923E-04  0.17495114E-02 -0.12167949E-02 -0.16371635E-02  0.57776249E-04  0.17087879E-04 -0.85003949E-05 -0.22584048E-05  0.16107717E-05  0.22672989E-05  0.49013593E-05
    370     10  0.15074074E-03 -0.60369528E-04  0.17495628E-02 -0.12136462E-02 -0.16160029E-02  0.55036316E-04  0.16936971E-04 -0.87926502E-05 -0.22584319E-05  0.16092796E-05  0.22392148E-05  0.45982601E-05
    370     20  0.15062819E-03 -0.60312421E-04  0.17494646E-02 -0.12136224E-02 -0.16159175E-02  0.55008748E-04  0.16936366E-04 -0.87882164E-05 -0.22596977E-05  0.16101770E-05  0.22403698E-05  0.46016932E-05
    370     30  0.15060752E-03 -0.60280726E-04  0.17479470E-02 -0.12121543E-02 -0.16145776E-02  0.54954654E-04  0.16936399E-04 -0.87772969E-05 -0.22597212E-05  0.16104040E-05  0.22403329E-05  0.46116384E-05
    370     40  0.15091807E-03 -0.60299309E-04  0.17475865E-02 -0.12117165E-02 -0.16142699E-02  0.55170430E-04  0.16934891E-04 -0.87706487E-05 -0.22596161E-05  0.16098645E-05  0.22402381E-05  0.46165162E-05
    370     50  0.15071474E-03 -0.60237459E-04  0.17471530E-02 -0.12115454E-02 -0.16138486E-02  0.55103715E-04  0.16933230E-04 -0.87637504E-05 -0.22591094E-05  0.16093005E-05  0.22396860E-05  0.46214908E-05
    371     10  0.14959267E-03 -0.62831963E-04  0.17471880E-02 -0.12080259E-02 -0.15927643E-02  0.52382587E-04  0.16777770E-04 -0.90539107E-05 -0.22590428E-05  0.16072482E-05  0.22115410E-05  0.43206303E-05
    371     20  0.14949494E-03 -0.62778941E-04  0.17471380E-02 -0.12080338E-02 -0.15927230E-02  0.52359872E-04  0.16777332E-04 -0.90495716E-05 -0.22598824E-05  0.16078915E-05  0.22122660E-05  0.43241027E-05
    371     30  0.14959454E-03 -0.62771151E-04  0.17463486E-02 -0.12070151E-02 -0.15921101E-02  0.52364248E-04  0.16777501E-04 -0.90390835E-05 -0.22596803E-05  0.16079601E-05  0.22119943E-05  0.43336934E-05
    371     40  0.14993405E-03 -0.62804906E-04  0.17461569E-02 -0.12067255E-02 -0.15919601E-02  0.52595147E-04  0.16776072E-04 -0.90323045E-05 -0.22598548E-05  0.16076315E-05  0.22121700E-05  0.43387406E-05
    371     50  0.14972445E-03 -0.62742908E-04  0.17455941E-02 -0.12064945E-02 -0.15914036E-02  0.52526599E-04  0.16774658E-04 -0.90247640E-05 -0.22592656E-05  0.16070581E-05  0.22115296E-05  0.43444682E-05
    372     10  0.14855896E-03 -0.65322534E-04  0.17456101E-02 -0.12026023E-02 -0.15703899E-02  0.49821233E-04  0.16614665E-04 -0.93127618E-05 -0.22591425E-05  0.16044970E-05  0.21833714E-05  0.40459126E-05
    372     20  0.14848612E-03 -0.65279332E-04  0.17456533E-02 -0.12026743E-02 -0.15704326E-02  0.49806106E-04  0.16614433E-04 -0.93084152E-05 -0.22593861E-05  0.16047664E-05  0.21835229E-05  0.40495500E-05
    372     30  0.14872295E-03 -0.65305962E-04  0.17459130E-02 -0.12023517E-02 -0.15708227E-02  0.49877532E-04  0.16614479E-04 -0.92988939E-05 -0.22591041E-05  0.16047925E-05  0.21831516E-05  0.40581022E-05
    372     40  0.14904688E-03 -0.65350398E-04  0.17459349E-02 -0.12022394E-02 -0.15708683E-02  0.50095442E-04  0.16613197E-04 -0.92915505E-05 -0.22596750E-05  0.16047641E-05  0.21836991E-05  0.40637634E-05
    372     50  0.14883288E-03 -0.65290434E-04  0.17452199E-02 -0.12019284E-02 -0.15701587E-02  0.50023780E-04  0.16612043E-04 -0.92835345E-05 -0.22590118E-05  0.16041877E-05  0.21829786E-05  0.40700855E-05
    373     10  0.14762438E-03 -0.67857421E-04  0.17452128E-02 -0.11976591E-02 -0.15492040E-02  0.47332623E-04  0.16447489E-04 -0.95693994E-05 -0.22588547E-05  0.16011185E-05  0.21548395E-05  0.37737860E-05
    373     20  0.14757967E-03 -0.67825720E-04  0.17453733E-02 -0.11978114E-02 -0.15493507E-02  0.47325935E-04  0.16447400E-04 -0.95651572E-05 -0.22584041E-05  0.16009361E-05  0.21543359E-05  0.37774392E-05
    373     30  0.14793029E-03 -0.67885115E-04  0.17467387E-02 -0.11982302E-02 -0.15507721E-02  0.47450861E-04  0.16447183E-04 -0.95565279E-05 -0.22580996E-05  0.16009566E-05  0.21539192E-05  0.37849434E-05
    373     40  0.14820414E-03 -0.67932848E-04  0.17469515E-02 -0.11982768E-02 -0.15509867E-02  0.47637760E-04  0.16446073E-04 -0.95485839E-05 -0.22589443E-05  0.16011361E-05  0.21547151E-05  0.37912593E-05
    373     50  0.14799571E-03 -0.67876959E-04  0.17460934E-02 -0.11978897E-02 -0.15501357E-02  0.47567436E-04  0.16445178E-04 -0.95401277E-05 -0.22580999E-05  0.16004680E-05  0.21538182E-05  0.37981397E-05
    374     10  0.14674553E-03 -0.70431236E-04  0.17460602E-02 -0.11932391E-02 -0.15292286E-02  0.44891913E-04  0.16276103E-04 -0.98237124E-05 -0.22578780E-05  0.15968762E-05  0.21256860E-05  0.35042588E-05
    374     20  0.14672704E-03 -0.70409592E-04  0.17463107E-02 -0.11934494E-02 -0.15294528E-02  0.44893804E-04  0.16276131E-04 -0.98196207E-05 -0.22568129E-05  0.15962977E-05  0.21246147E-05  0.35078740E-05
    374     30  0.14713698E-03 -0.70493652E-04  0.17485305E-02 -0.11944375E-02 -0.15316501E-02  0.45040968E-04  0.16275750E-04 -0.98113079E-05 -0.22564835E-05  0.15963134E-05  0.21241534E-05  0.35149515E-05
    374     40  0.14735633E-03 -0.70541117E-04  0.17488724E-02 -0.11945972E-02 -0.15319712E-02  0.45194399E-04  0.16274948E-04 -0.98023471E-05 -0.22574989E-05  0.15966441E-05  0.21250894E-05  0.35223885E-05
    374     50  0.14716366E-03 -0.70490509E-04  0.17478811E-02 -0.11941383E-02 -0.15309911E-02  0.45131649E-04  0.16274328E-04 -0.97933029E-05 -0.22565758E-05  0.15959863E-05  0.21241014E-05  0.35299630E-05
    375     10  0.14587066E-03 -0.73032117E-04  0.17478176E-02 -0.11891014E-02 -0.15101236E-02  0.42471233E-04  0.16100741E-04 -0.10074624E-04 -0.22562807E-05  0.15918766E-05  0.20959806E-05  0.32384820E-05
    375     20  0.14586711E-03 -0.73017301E-04  0.17480798E-02 -0.11893143E-02 -0.15103526E-02  0.42476571E-04  0.16100895E-04 -0.10070441E-04 -0.22548743E-05  0.15911078E-05  0.20945968E-05  0.32422901E-05
    375     30  0.14627140E-03 -0.73112646E-04  0.17507519E-02 -0.11906092E-02 -0.15129342E-02  0.42613706E-04  0.16100388E-04 -0.10062444E-04 -0.22544024E-05  0.15910466E-05  0.20939823E-05  0.32489812E-05
    375     40  0.14645332E-03 -0.73158546E-04  0.17512005E-02 -0.11908629E-02 -0.15133361E-02  0.42742342E-04  0.16100105E-04 -0.10051792E-04 -0.22553845E-05  0.15914018E-05  0.20948588E-05  0.32582708E-05
    375     50  0.14628010E-03 -0.73110323E-04  0.17500684E-02 -0.11903249E-02 -0.15122236E-02  0.42692493E-04  0.16099703E-04 -0.10042250E-04 -0.22543072E-05  0.15907168E-05  0.20937020E-05  0.32663993E-05
    376     10  0.14494135E-03 -0.75635804E-04  0.17499705E-02 -0.11848975E-02 -0.14913941E-02  0.40048325E-04  0.15921587E-04 -0.10321454E-04 -0.22539987E-05  0.15861167E-05  0.20656606E-05  0.29771643E-05
    376     20  0.14493743E-03 -0.75622691E-04  0.17501728E-02 -0.11850657E-02 -0.14915630E-02  0.40051002E-04  0.15921695E-04 -0.10317714E-04 -0.22524104E-05  0.15852555E-05  0.20641181E-05  0.29805757E-05
    376     30  0.14529436E-03 -0.75715318E-04  0.17529188E-02 -0.11864318E-02 -0.14941664E-02  0.40160361E-04  0.15921368E-04 -0.10309105E-04 -0.22515313E-05  0.15849156E-05  0.20631263E-05  0.29879277E-05
    376     40  0.14544351E-03 -0.75756424E-04  0.17534598E-02 -0.11867881E-02 -0.14946237E-02  0.40271597E-04  0.15921646E-04 -0.10296849E-04 -0.22523171E-05  0.15851873E-05  0.20637843E-05  0.29989732E-05
    376     50  0.14527408E-03 -0.75706137E-04  0.17522333E-02 -0.11862024E-02 -0.14934259E-02  0.40226554E-04  0.15921444E-04 -0.10286906E-04 -0.22509918E-05  0.15844059E-05  0.20623739E-05  0.30075358E-05
    377     10  0.14388881E-03 -0.78212434E-04  0.17521062E-02 -0.11803873E-02 -0.14726458E-02  0.37600716E-04  0.15738806E-04 -0.10564028E-04 -0.22506164E-05  0.15792892E-05  0.20343835E-05  0.27205017E-05
    377     20  0.14387575E-03 -0.78198540E-04  0.17522174E-02 -0.11804931E-02 -0.14727275E-02  0.37597373E-04  0.15738859E-04 -0.10560598E-04 -0.22490262E-05  0.15784437E-05  0.20328514E-05  0.27236292E-05
    377     30  0.14416212E-03 -0.78279426E-04  0.17548467E-02 -0.11818367E-02 -0.14751646E-02  0.37673302E-04  0.15738913E-04 -0.10550878E-04 -0.22476276E-05  0.15777564E-05  0.20313907E-05  0.27321862E-05
    377     40  0.14427771E-03 -0.78312852E-04  0.17554901E-02 -0.11823155E-02 -0.14756781E-02  0.37768794E-04  0.15739620E-04 -0.10537688E-04 -0.22482205E-05  0.15779737E-05  0.20318221E-05  0.27442483E-05
    377     50  0.14409980E-03 -0.78257983E-04  0.17542047E-02 -0.11817024E-02 -0.14744332E-02  0.37721060E-04  0.15739633E-04 -0.10527305E-04 -0.22467300E-05  0.15771546E-05  0.20302388E-05  0.27532648E-05
    378     10  0.14266809E-03 -0.80742401E-04  0.17540535E-02 -0.11755023E-02 -0.14537154E-02  0.35115829E-04  0.15552534E-04 -0.10802246E-04 -0.22462749E-05  0.15715160E-05  0.20023058E-05  0.24685414E-05
    378     20  0.14264304E-03 -0.80727012E-04  0.17540737E-02 -0.11755503E-02 -0.14537116E-02  0.35105973E-04  0.15552488E-04 -0.10799227E-04 -0.22447016E-05  0.15706701E-05  0.20008136E-05  0.24712690E-05
    378     30  0.14285245E-03 -0.80790803E-04  0.17565472E-02 -0.11768746E-02 -0.14559383E-02  0.35152429E-04  0.15552902E-04 -0.10788788E-04 -0.22428096E-05  0.15696562E-05  0.19989194E-05  0.24806332E-05
    378     40  0.14293798E-03 -0.80816138E-04  0.17572928E-02 -0.11774730E-02 -0.14565083E-02  0.35233551E-04  0.15553903E-04 -0.10775334E-04 -0.22432041E-05  0.15698127E-05  0.19991267E-05  0.24930058E-05
    378     50  0.14275058E-03 -0.80755920E-04  0.17559677E-02 -0.11768375E-02 -0.14552403E-02  0.35182416E-04  0.15554080E-04 -0.10764832E-04 -0.22415710E-05  0.15689596E-05  0.19974042E-05  0.25021413E-05
    379     10  0.14127386E-03 -0.83215753E-04  0.17557969E-02 -0.11702547E-02 -0.14345965E-02  0.32600978E-04  0.15362528E-04 -0.11037529E-04 -0.22410739E-05  0.15628170E-05  0.19695843E-05  0.22197774E-05
    379     20  0.14123783E-03 -0.83198701E-04  0.17557376E-02 -0.11702535E-02 -0.14345198E-02  0.32586065E-04  0.15362346E-04 -0.11035033E-04 -0.22395321E-05  0.15619554E-05  0.19681514E-05  0.22219821E-05
    379     30  0.14137884E-03 -0.83244210E-04  0.17580557E-02 -0.11715623E-02 -0.14365419E-02  0.32612422E-04  0.15363051E-04 -0.11024390E-04 -0.22372507E-05  0.15606803E-05  0.19659295E-05  0.22316409E-05
    379     40  0.14144114E-03 -0.83261529E-04  0.17588713E-02 -0.11722418E-02 -0.14371473E-02  0.32683067E-04  0.15364081E-04 -0.11011758E-04 -0.22374578E-05  0.15607527E-05  0.19659425E-05  0.22432132E-05
    379     50  0.14124911E-03 -0.83197299E-04  0.17575211E-02 -0.11715857E-02 -0.14358750E-02  0.32630305E-04  0.15364367E-04 -0.11001525E-04 -0.22357392E-05  0.15598773E-05  0.19641507E-05  0.22521012E-05
    380     10  0.13972933E-03 -0.85630404E-04  0.17573343E-02 -0.11646230E-02 -0.14153156E-02  0.30075701E-04  0.15168370E-04 -0.11271837E-04 -0.22352162E-05  0.15532510E-05  0.19364748E-05  0.19722433E-05
    380     20  0.13968514E-03 -0.85612318E-04  0.17572066E-02 -0.11645767E-02 -0.14151796E-02  0.30057289E-04  0.15168062E-04 -0.11269885E-04 -0.22337105E-05  0.15523834E-05  0.19351041E-05  0.19739193E-05
    380     30  0.13976925E-03 -0.85639665E-04  0.17593343E-02 -0.11658222E-02 -0.14169862E-02  0.30071485E-04  0.15168894E-04 -0.11259820E-04 -0.22311787E-05  0.15509387E-05  0.19326901E-05  0.19831047E-05
    380     40  0.13981786E-03 -0.85650668E-04  0.17601657E-02 -0.11665288E-02 -0.14175898E-02  0.30137225E-04  0.15169651E-04 -0.11249044E-04 -0.22312864E-05  0.15509644E-05  0.19326068E-05  0.19928277E-05
    380     50  0.13962497E-03 -0.85584123E-04  0.17588032E-02 -0.11658553E-02 -0.14163271E-02  0.30083752E-04  0.15169964E-04 -0.11239528E-04 -0.22295822E-05  0.15501056E-05  0.19308520E-05  0.20010479E-05
    381     10  0.13806317E-03 -0.87988883E-04  0.17586038E-02 -0.11585164E-02 -0.13958640E-02  0.27557775E-04  0.14969531E-04 -0.11507203E-04 -0.22290886E-05  0.15430258E-05  0.19033849E-05  0.17239565E-05
    381     20  0.13801148E-03 -0.87969706E-04  0.17584123E-02 -0.11584229E-02 -0.13956770E-02  0.27536011E-04  0.14969125E-04 -0.11505748E-04 -0.22276970E-05  0.15422095E-05  0.19021389E-05  0.17251666E-05
    381     30  0.13804662E-03 -0.87979615E-04  0.17602716E-02 -0.11595241E-02 -0.13972247E-02  0.27542163E-04  0.14969841E-04 -0.11497184E-04 -0.22250618E-05  0.15406683E-05  0.18996792E-05  0.17329668E-05
    381     40  0.13809265E-03 -0.87988919E-04  0.17610792E-02 -0.11602203E-02 -0.13977999E-02  0.27608206E-04  0.14970064E-04 -0.11489139E-04 -0.22250781E-05  0.15406199E-05  0.18995392E-05  0.17399957E-05
    381     50  0.13790176E-03 -0.87921478E-04  0.17597269E-02 -0.11595410E-02 -0.13965669E-02  0.27554715E-04  0.14970229E-04 -0.11481040E-04 -0.22235106E-05  0.15398315E-05  0.18979500E-05  0.17468777E-05
    382     10  0.13629901E-03 -0.90296795E-04  0.17595207E-02 -0.11518326E-02 -0.13762151E-02  0.25058842E-04  0.14765413E-04 -0.11745640E-04 -0.22230295E-05  0.15322867E-05  0.18706909E-05  0.14730135E-05
    382     20  0.13624062E-03 -0.90277312E-04  0.17592707E-02 -0.11516920E-02 -0.13759848E-02  0.25033522E-04  0.14764938E-04 -0.11744676E-04 -0.22218517E-05  0.15315906E-05  0.18696505E-05  0.14737870E-05
    382     30  0.13623838E-03 -0.90273153E-04  0.17608206E-02 -0.11526055E-02 -0.13772571E-02  0.25036747E-04  0.14765203E-04 -0.11738544E-04 -0.22192484E-05  0.15300250E-05  0.18672765E-05  0.14792483E-05
    382     40  0.13629532E-03 -0.90287005E-04  0.17615972E-02 -0.11532820E-02 -0.13778016E-02  0.25108601E-04  0.14764603E-04 -0.11733908E-04 -0.22192958E-05  0.15299664E-05  0.18672011E-05  0.14828984E-05
    382     50  0.13611060E-03 -0.90221034E-04  0.17602853E-02 -0.11526159E-02 -0.13766231E-02  0.25056196E-04  0.14764494E-04 -0.11727611E-04 -0.22180590E-05  0.15293728E-05  0.18659449E-05  0.14880804E-05
    383     10  0.13446802E-03 -0.92565405E-04  0.17600768E-02 -0.11445450E-02 -0.13563968E-02  0.22592329E-04  0.14555340E-04 -0.11988657E-04 -0.22176246E-05  0.15214021E-05  0.18389200E-05  0.12179329E-05
    383     20  0.13440533E-03 -0.92545588E-04  0.17597836E-02 -0.11443672E-02 -0.13561377E-02  0.22565071E-04  0.14554802E-04 -0.11988165E-04 -0.22167032E-05  0.15208571E-05  0.18381173E-05  0.12182871E-05
    383     30  0.13438783E-03 -0.92535376E-04  0.17610696E-02 -0.11451207E-02 -0.13571820E-02  0.22573848E-04  0.14554378E-04 -0.11985003E-04 -0.22142332E-05  0.15193138E-05  0.18359259E-05  0.12208823E-05
    383     40  0.13447016E-03 -0.92562244E-04  0.17618493E-02 -0.11458000E-02 -0.13577239E-02  0.22654355E-04  0.14552850E-04 -0.11983964E-04 -0.22143969E-05  0.15192820E-05  0.18360069E-05  0.12210333E-05
    383     50  0.13429469E-03 -0.92500464E-04  0.17606016E-02 -0.11451621E-02 -0.13566179E-02  0.22602575E-04  0.14552440E-04 -0.11979718E-04 -0.22135181E-05  0.15188781E-05  0.18351159E-05  0.12243608E-05
    384     10  0.13261243E-03 -0.94814630E-04  0.17603964E-02 -0.11367359E-02 -0.13365311E-02  0.20170078E-04  0.14339014E-04 -0.12236730E-04 -0.22131774E-05  0.15105037E-05  0.18083720E-05  0.95843885E-06
    384     20  0.13254831E-03 -0.94796405E-04  0.17600903E-02 -0.11365419E-02 -0.13362683E-02  0.20141411E-04  0.14338423E-04 -0.12236805E-04 -0.22124334E-05  0.15100423E-05  0.18077442E-05  0.95831530E-06
    384     30  0.13254746E-03 -0.94795948E-04  0.17612609E-02 -0.11372340E-02 -0.13372087E-02  0.20162259E-04  0.14337168E-04 -0.12236785E-04 -0.22101683E-05  0.15085637E-05  0.18057999E-05  0.95787572E-06
    384     40  0.13266663E-03 -0.94844500E-04  0.17620974E-02 -0.11379496E-02 -0.13377894E-02  0.20249185E-04  0.14334636E-04 -0.12239238E-04 -0.22106005E-05  0.15086664E-05  0.18061584E-05  0.95464378E-06
    384     50  0.13249985E-03 -0.94787667E-04  0.17609283E-02 -0.11373490E-02 -0.13367658E-02  0.20196571E-04  0.14333890E-04 -0.12237037E-04 -0.22101698E-05  0.15085083E-05  0.18056995E-05  0.95615254E-06
    385     10  0.13077725E-03 -0.97071587E-04  0.17607299E-02 -0.11285729E-02 -0.13168272E-02  0.17795106E-04  0.14116168E-04 -0.12489776E-04 -0.22099337E-05  0.14997409E-05  0.17792382E-05  0.69469936E-06
    385     20  0.13071693E-03 -0.97057736E-04  0.17604469E-02 -0.11283875E-02 -0.13165889E-02  0.17765642E-04  0.14115535E-04 -0.12490407E-04 -0.22092953E-05  0.14993300E-05  0.17787228E-05  0.69412032E-06
    385     30  0.13076723E-03 -0.97084841E-04  0.17617224E-02 -0.11291561E-02 -0.13176012E-02  0.17801038E-04  0.14113355E-04 -0.12493410E-04 -0.22072780E-05  0.14979574E-05  0.17770565E-05  0.69075299E-06
    385     40  0.13092624E-03 -0.97158364E-04  0.17626754E-02 -0.11299412E-02 -0.13182647E-02  0.17889427E-04  0.14109952E-04 -0.12498765E-04 -0.22081630E-05  0.14983236E-05  0.17778265E-05  0.68478073E-06
    385     50  0.13076461E-03 -0.97103617E-04  0.17615895E-02 -0.11293811E-02 -0.13173255E-02  0.17835429E-04  0.14108958E-04 -0.12498368E-04 -0.22081952E-05  0.14984233E-05  0.17777964E-05  0.68477159E-06
    386     10  0.12900123E-03 -0.99357778E-04  0.17614002E-02 -0.11202585E-02 -0.12975394E-02  0.15464475E-04  0.13886965E-04 -0.12746583E-04 -0.22080611E-05  0.14892655E-05  0.17516065E-05  0.42805605E-06
    386     20  0.12895039E-03 -0.99350158E-04  0.17611829E-02 -0.11201094E-02 -0.12973584E-02  0.15435665E-04  0.13886384E-04 -0.12747617E-04 -0.22074155E-05  0.14888395E-05  0.17511113E-05  0.42720457E-06
    386     30  0.12907904E-03 -0.99418957E-04  0.17627968E-02 -0.11210846E-02 -0.12986250E-02  0.15483367E-04  0.13883437E-04 -0.12752946E-04 -0.22057434E-05  0.14876553E-05  0.17497855E-05  0.42161432E-06
    386     40  0.12927059E-03 -0.99515252E-04  0.17639076E-02 -0.11219588E-02 -0.12993999E-02  0.15567071E-04  0.13879409E-04 -0.12760353E-04 -0.22071365E-05  0.14883223E-05  0.17509875E-05  0.41378248E-06
