TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
ZONE T="WALL"
   1269     20  0.15059282E-03 -0.63164603E-04  0.16202944E-02 -0.12170954E-02 -0.15028339E-02  0.53435463E-04  0.17281374E-04 -0.72005754E-05 -0.23903731E-05  0.16229484E-05  0.23868242E-05  0.61867699E-05
   1269     30  0.15097932E-03 -0.63296469E-04  0.16263675E-02 -0.12227988E-02 -0.15083781E-02  0.53709459E-04  0.17279568E-04 -0.72050060E-05 -0.23881206E-05  0.16211041E-05  0.23846345E-05  0.61811256E-05
   1269     40  0.15084510E-03 -0.63364895E-04  0.16291174E-02 -0.12252476E-02 -0.15109026E-02  0.53548149E-04  0.17277075E-04 -0.72101443E-05 -0.23924987E-05  0.16250583E-05  0.23886747E-05  0.61741817E-05
   1269     50  0.15064855E-03 -0.63400701E-04  0.16279978E-02 -0.12242823E-02 -0.15098380E-02  0.53328696E-04  0.17275508E-04 -0.72118964E-05 -0.23929830E-05  0.16254156E-05  0.23891603E-05  0.61712661E-05
   1270     10  0.14947969E-03 -0.66049520E-04  0.16277466E-02 -0.12208174E-02 -0.14882642E-02  0.50552650E-04  0.17146645E-04 -0.75139978E-05 -0.23927428E-05  0.16234190E-05  0.23605935E-05  0.58585536E-05
   1270     20  0.14950974E-03 -0.66118083E-04  0.16280073E-02 -0.12210792E-02 -0.14884832E-02  0.50516343E-04  0.17146458E-04 -0.75147019E-05 -0.23895701E-05  0.16204441E-05  0.23577383E-05  0.58579141E-05
   1270     30  0.14993828E-03 -0.66270136E-04  0.16344645E-02 -0.12270295E-02 -0.14943134E-02  0.50797348E-04  0.17144569E-04 -0.75203358E-05 -0.23875096E-05  0.16187148E-05  0.23557763E-05  0.58511720E-05
   1270     40  0.14981696E-03 -0.66346251E-04  0.16372250E-02 -0.12294610E-02 -0.14968106E-02  0.50635779E-04  0.17142038E-04 -0.75261521E-05 -0.23920442E-05  0.16227297E-05  0.23599313E-05  0.58436695E-05
   1270     50  0.14962760E-03 -0.66383846E-04  0.16361068E-02 -0.12284830E-02 -0.14957618E-02  0.50420188E-04  0.17140500E-04 -0.75285640E-05 -0.23925820E-05  0.16230837E-05  0.23604798E-05  0.58402073E-05
   1271     10  0.14840730E-03 -0.69015757E-04  0.16358529E-02 -0.12246219E-02 -0.14741189E-02  0.47662684E-04  0.17006067E-04 -0.78287692E-05 -0.23923127E-05  0.16205766E-05  0.23319360E-05  0.55295136E-05
   1271     20  0.14844860E-03 -0.69090330E-04  0.16361757E-02 -0.12249178E-02 -0.14743929E-02  0.47629047E-04  0.17005876E-04 -0.78302360E-05 -0.23887987E-05  0.16173625E-05  0.23288152E-05  0.55282005E-05
   1271     30  0.14894051E-03 -0.69265804E-04  0.16430161E-02 -0.12310845E-02 -0.14804953E-02  0.47927165E-04  0.17003881E-04 -0.78369511E-05 -0.23869405E-05  0.16157754E-05  0.23270780E-05  0.55204942E-05
   1271     40  0.14884176E-03 -0.69349985E-04  0.16458291E-02 -0.12335315E-02 -0.14829995E-02  0.47774572E-04  0.17001316E-04 -0.78432883E-05 -0.23915393E-05  0.16197900E-05  0.23312498E-05  0.55126074E-05
   1271     50  0.14865747E-03 -0.69388974E-04  0.16447329E-02 -0.12325661E-02 -0.14819838E-02  0.47562823E-04  0.16999839E-04 -0.78462792E-05 -0.23920961E-05  0.16201398E-05  0.23318203E-05  0.55087206E-05
   1272     10  0.14738607E-03 -0.72004969E-04  0.16444816E-02 -0.12283099E-02 -0.14602790E-02  0.44823394E-04  0.16859816E-04 -0.81444222E-05 -0.23917993E-05  0.16171077E-05  0.23033189E-05  0.52002231E-05
   1272     20  0.14744248E-03 -0.72086387E-04  0.16448829E-02 -0.12286539E-02 -0.14606204E-02  0.44794649E-04  0.16859620E-04 -0.81466485E-05 -0.23879738E-05  0.16136843E-05  0.22999694E-05  0.51982627E-05
   1272     30  0.14800691E-03 -0.72288714E-04  0.16521131E-02 -0.12350283E-02 -0.14669871E-02  0.45113814E-04  0.16857432E-04 -0.81543514E-05 -0.23863934E-05  0.16122951E-05  0.22985247E-05  0.51896412E-05
   1272     40  0.14791817E-03 -0.72377195E-04  0.16550177E-02 -0.12375245E-02 -0.14695288E-02  0.44967045E-04  0.16854855E-04 -0.81609979E-05 -0.23911188E-05  0.16163416E-05  0.23027667E-05  0.51815999E-05
   1272     50  0.14773430E-03 -0.72415070E-04  0.16539606E-02 -0.12365940E-02 -0.14685607E-02  0.44758196E-04  0.16853470E-04 -0.81646071E-05 -0.23916815E-05  0.16166689E-05  0.23033462E-05  0.51772939E-05
   1262     10  0.15612761E-03 -0.43108948E-04  0.15830187E-02 -0.11943879E-02 -0.16147058E-02  0.73087504E-04  0.18070939E-04 -0.50347090E-05 -0.23987693E-05  0.16271419E-05  0.25949843E-05  0.84609524E-05
   1262     20  0.15611448E-03 -0.43115192E-04  0.15832734E-02 -0.11945744E-02 -0.16149709E-02  0.73054222E-04  0.18070495E-04 -0.50328842E-05 -0.23973627E-05  0.16260572E-05  0.25934957E-05  0.84625276E-05
   1262     30  0.15651937E-03 -0.43137283E-04  0.15860182E-02 -0.11968483E-02 -0.16178260E-02  0.73356711E-04  0.18068801E-04 -0.50314301E-05 -0.23964430E-05  0.16253105E-05  0.25924976E-05  0.84627266E-05
   1262     40  0.15676281E-03 -0.43164538E-04  0.15876593E-02 -0.11982263E-02 -0.16195080E-02  0.73564072E-04  0.18067016E-04 -0.50310045E-05 -0.23978647E-05  0.16266596E-05  0.25939179E-05  0.84617326E-05
   1262     50  0.15660747E-03 -0.43174415E-04  0.15872194E-02 -0.11978643E-02 -0.16190421E-02  0.73407510E-04  0.18065418E-04 -0.50294934E-05 -0.23979915E-05  0.16268493E-05  0.25940096E-05  0.84620246E-05
   1263     10  0.15578658E-03 -0.45905167E-04  0.15871285E-02 -0.11971899E-02 -0.15980453E-02  0.70539141E-04  0.17974607E-04 -0.53440554E-05 -0.23978457E-05  0.16284400E-05  0.25654480E-05  0.81362373E-05
   1263     20  0.15577651E-03 -0.45916411E-04  0.15873419E-02 -0.11973533E-02 -0.15982603E-02  0.70505061E-04  0.17974188E-04 -0.53421456E-05 -0.23962835E-05  0.16271840E-05  0.25638282E-05  0.81379044E-05
   1263     30  0.15615145E-03 -0.45950407E-04  0.15903845E-02 -0.11999734E-02 -0.16013563E-02  0.70780962E-04  0.17972466E-04 -0.53410892E-05 -0.23950896E-05  0.16261954E-05  0.25625527E-05  0.81376453E-05
   1263     40  0.15631455E-03 -0.45982906E-04  0.15921845E-02 -0.12015292E-02 -0.16031652E-02  0.70915152E-04  0.17970587E-04 -0.53412232E-05 -0.23969051E-05  0.16279134E-05  0.25643417E-05  0.81359740E-05
   1263     50  0.15614671E-03 -0.45993985E-04  0.15916127E-02 -0.12010685E-02 -0.16025651E-02  0.70748114E-04  0.17968978E-04 -0.53398144E-05 -0.23971315E-05  0.16281800E-05  0.25645351E-05  0.81361285E-05
   1264     10  0.15527622E-03 -0.48718234E-04  0.15914858E-02 -0.11999974E-02 -0.15814799E-02  0.67886736E-04  0.17872771E-04 -0.56527739E-05 -0.23969329E-05  0.16292393E-05  0.25359027E-05  0.78120098E-05
   1264     20  0.15526072E-03 -0.48735527E-04  0.15916247E-02 -0.12001192E-02 -0.15816106E-02  0.67845680E-04  0.17872366E-04 -0.56509042E-05 -0.23953624E-05  0.16279042E-05  0.25343156E-05  0.78136328E-05
   1264     30  0.15558272E-03 -0.48781456E-04  0.15948708E-02 -0.12030533E-02 -0.15848314E-02  0.68083626E-04  0.17870674E-04 -0.56503637E-05 -0.23937362E-05  0.16265622E-05  0.25326127E-05  0.78128477E-05
   1264     40  0.15567283E-03 -0.48820528E-04  0.15968763E-02 -0.12048281E-02 -0.15868074E-02  0.68149344E-04  0.17868692E-04 -0.56511755E-05 -0.23959669E-05  0.16286782E-05  0.25347763E-05  0.78103826E-05
   1264     50  0.15548621E-03 -0.48835011E-04  0.15961735E-02 -0.12042656E-02 -0.15860788E-02  0.67964446E-04  0.17867076E-04 -0.56500191E-05 -0.23962917E-05  0.16290322E-05  0.25350667E-05  0.78102471E-05
   1265     10  0.15456532E-03 -0.51551184E-04  0.15960111E-02 -0.12027941E-02 -0.15649069E-02  0.65111195E-04  0.17765457E-04 -0.59612992E-05 -0.23960997E-05  0.16295921E-05  0.25064349E-05  0.74878664E-05
   1265     20  0.15454457E-03 -0.51576496E-04  0.15960827E-02 -0.12028833E-02 -0.15649618E-02  0.65062285E-04  0.17765065E-04 -0.59595143E-05 -0.23944445E-05  0.16280968E-05  0.25048116E-05  0.74894044E-05
   1265     30  0.15482707E-03 -0.51634263E-04  0.15996702E-02 -0.12062631E-02 -0.15684318E-02  0.65278055E-04  0.17763426E-04 -0.59595298E-05 -0.23923461E-05  0.16263810E-05  0.25026541E-05  0.74880847E-05
   1265     40  0.15485147E-03 -0.51678348E-04  0.16019402E-02 -0.12082994E-02 -0.15706300E-02  0.65282645E-04  0.17761332E-04 -0.59611023E-05 -0.23951044E-05  0.16289825E-05  0.25052953E-05  0.74847560E-05
   1265     50  0.15465180E-03 -0.51695174E-04  0.16011167E-02 -0.12076381E-02 -0.15697893E-02  0.65084228E-04  0.17759731E-04 -0.59602248E-05 -0.23955150E-05  0.16293867E-05  0.25056733E-05  0.74843344E-05
   1266     10  0.15368195E-03 -0.54399595E-04  0.16009221E-02 -0.12057649E-02 -0.15485326E-02  0.62244300E-04  0.17652719E-04 -0.62697180E-05 -0.23952880E-05  0.16294163E-05  0.24770089E-05  0.71638232E-05
   1266     20  0.15366548E-03 -0.54432437E-04  0.16009735E-02 -0.12058585E-02 -0.15485607E-02  0.62196173E-04  0.17652382E-04 -0.62681549E-05 -0.23934474E-05  0.16276631E-05  0.24752528E-05  0.71651820E-05
   1266     30  0.15394678E-03 -0.54504789E-04  0.16051538E-02 -0.12098773E-02 -0.15525215E-02  0.62418438E-04  0.17650771E-04 -0.62690251E-05 -0.23909715E-05  0.16256483E-05  0.24727464E-05  0.71630243E-05
   1266     40  0.15391411E-03 -0.54554626E-04  0.16076823E-02 -0.12121557E-02 -0.15549345E-02  0.62367731E-04  0.17648545E-04 -0.62715840E-05 -0.23942797E-05  0.16287415E-05  0.24758772E-05  0.71586140E-05
   1266     50  0.15371024E-03 -0.54576115E-04  0.16067437E-02 -0.12113929E-02 -0.15539936E-02  0.62159675E-04  0.17646954E-04 -0.62712493E-05 -0.23947508E-05  0.16291794E-05  0.24763191E-05  0.71576483E-05
   1267     10  0.15269241E-03 -0.57268597E-04  0.16065242E-02 -0.12091191E-02 -0.15326537E-02  0.59334434E-04  0.17534527E-04 -0.65789372E-05 -0.23945498E-05  0.16287219E-05  0.24476929E-05  0.68390292E-05
   1267     20  0.15268839E-03 -0.57311989E-04  0.16066072E-02 -0.12092524E-02 -0.15327080E-02  0.59290253E-04  0.17534244E-04 -0.65777154E-05 -0.23923858E-05  0.16266160E-05  0.24456722E-05  0.68400980E-05
   1267     30  0.15300150E-03 -0.57404936E-04  0.16115234E-02 -0.12139826E-02 -0.15372972E-02  0.59534813E-04  0.17532603E-04 -0.65796560E-05 -0.23898021E-05  0.16245239E-05  0.24430881E-05  0.68368745E-05
   1267     40  0.15291913E-03 -0.57463044E-04  0.16142193E-02 -0.12164101E-02 -0.15398370E-02  0.59432206E-04  0.17530251E-04 -0.65831131E-05 -0.23936054E-05  0.16280545E-05  0.24466519E-05  0.68315121E-05
   1267     50  0.15271495E-03 -0.57491503E-04  0.16131861E-02 -0.12155551E-02 -0.15388209E-02  0.59215656E-04  0.17528663E-04 -0.65833920E-05 -0.23940918E-05  0.16284968E-05  0.24471170E-05  0.68299464E-05
   1268     10  0.15164798E-03 -0.60171526E-04  0.16129503E-02 -0.12128829E-02 -0.15173999E-02  0.56405279E-04  0.17410792E-04 -0.68892518E-05 -0.23939120E-05  0.16275413E-05  0.24185361E-05  0.65132507E-05
   1268     20  0.15165833E-03 -0.60225523E-04  0.16130943E-02 -0.12130696E-02 -0.15175107E-02  0.56365339E-04  0.17410586E-04 -0.68884717E-05 -0.23913394E-05  0.16250425E-05  0.24161658E-05  0.65139614E-05
   1268     30  0.15201077E-03 -0.60339719E-04  0.16186772E-02 -0.12183904E-02 -0.15226622E-02  0.56629372E-04  0.17408878E-04 -0.68915543E-05 -0.23888465E-05  0.16230166E-05  0.24137060E-05  0.65096163E-05
   1268     40  0.15188954E-03 -0.60403872E-04  0.16214273E-02 -0.12208574E-02 -0.15252208E-02  0.56486082E-04  0.17406448E-04 -0.68958260E-05 -0.23930102E-05  0.16268231E-05  0.24175788E-05  0.65034671E-05
   1268     50  0.15168877E-03 -0.60437140E-04  0.16203355E-02 -0.12199345E-02 -0.15241661E-02  0.56266543E-04  0.17404889E-04 -0.68967353E-05 -0.23934683E-05  0.16271874E-05  0.24180309E-05  0.65013356E-05
   1269     10  0.15057132E-03 -0.63102399E-04  0.16200888E-02 -0.12168649E-02 -0.15026654E-02  0.53472775E-04  0.17281552E-04 -0.72006806E-05 -0.23932648E-05  0.16257194E-05  0.23894575E-05  0.61866653E-05
   1269     20  0.15059283E-03 -0.63164605E-04  0.16202944E-02 -0.12170954E-02 -0.15028339E-02  0.53435470E-04  0.17281374E-04 -0.72005754E-05 -0.23903731E-05  0.16229484E-05  0.23868242E-05  0.61867699E-05
   1269     30  0.15097934E-03 -0.63296471E-04  0.16263675E-02 -0.12227988E-02 -0.15083781E-02  0.53709467E-04  0.17279568E-04 -0.72050060E-05 -0.23881206E-05  0.16211041E-05  0.23846345E-05  0.61811256E-05
   1269     40  0.15084512E-03 -0.63364897E-04  0.16291174E-02 -0.12252476E-02 -0.15109026E-02  0.53548157E-04  0.17277075E-04 -0.72101443E-05 -0.23924988E-05  0.16250583E-05  0.23886747E-05  0.61741817E-05
   1269     50  0.15064857E-03 -0.63400703E-04  0.16279978E-02 -0.12242823E-02 -0.15098380E-02  0.53328704E-04  0.17275508E-04 -0.72118964E-05 -0.23929830E-05  0.16254156E-05  0.23891603E-05  0.61712661E-05
   1270     10  0.14947970E-03 -0.66049522E-04  0.16277466E-02 -0.12208174E-02 -0.14882642E-02  0.50552658E-04  0.17146645E-04 -0.75139979E-05 -0.23927428E-05  0.16234190E-05  0.23605935E-05  0.58585536E-05
   1270     20  0.14950976E-03 -0.66118085E-04  0.16280073E-02 -0.12210792E-02 -0.14884832E-02  0.50516351E-04  0.17146458E-04 -0.75147019E-05 -0.23895701E-05  0.16204441E-05  0.23577383E-05  0.58579141E-05
   1270     30  0.14993830E-03 -0.66270139E-04  0.16344645E-02 -0.12270295E-02 -0.14943134E-02  0.50797358E-04  0.17144569E-04 -0.75203359E-05 -0.23875096E-05  0.16187148E-05  0.23557763E-05  0.58511720E-05
   1270     40  0.14981698E-03 -0.66346253E-04  0.16372250E-02 -0.12294610E-02 -0.14968106E-02  0.50635789E-04  0.17142038E-04 -0.75261521E-05 -0.23920442E-05  0.16227297E-05  0.23599313E-05  0.58436695E-05
   1270     50  0.14962761E-03 -0.66383849E-04  0.16361068E-02 -0.12284830E-02 -0.14957618E-02  0.50420196E-04  0.17140500E-04 -0.75285640E-05 -0.23925820E-05  0.16230837E-05  0.23604798E-05  0.58402072E-05
   1271     10  0.14840731E-03 -0.69015760E-04  0.16358529E-02 -0.12246219E-02 -0.14741189E-02  0.47662692E-04  0.17006067E-04 -0.78287692E-05 -0.23923127E-05  0.16205766E-05  0.23319360E-05  0.55295136E-05
   1271     20  0.14844861E-03 -0.69090333E-04  0.16361757E-02 -0.12249178E-02 -0.14743929E-02  0.47629055E-04  0.17005876E-04 -0.78302360E-05 -0.23887987E-05  0.16173625E-05  0.23288152E-05  0.55282005E-05
   1271     30  0.14894052E-03 -0.69265806E-04  0.16430161E-02 -0.12310845E-02 -0.14804953E-02  0.47927173E-04  0.17003881E-04 -0.78369511E-05 -0.23869405E-05  0.16157754E-05  0.23270780E-05  0.55204942E-05
   1271     40  0.14884177E-03 -0.69349987E-04  0.16458291E-02 -0.12335315E-02 -0.14829995E-02  0.47774579E-04  0.17001316E-04 -0.78432883E-05 -0.23915393E-05  0.16197900E-05  0.23312498E-05  0.55126074E-05
   1271     50  0.14865749E-03 -0.69388976E-04  0.16447329E-02 -0.12325661E-02 -0.14819838E-02  0.47562830E-04  0.16999839E-04 -0.78462792E-05 -0.23920961E-05  0.16201398E-05  0.23318203E-05  0.55087206E-05
   1272     10  0.14738608E-03 -0.72004971E-04  0.16444816E-02 -0.12283099E-02 -0.14602790E-02  0.44823401E-04  0.16859816E-04 -0.81444222E-05 -0.23917993E-05  0.16171077E-05  0.23033189E-05  0.52002231E-05
   1272     20  0.14744250E-03 -0.72086389E-04  0.16448829E-02 -0.12286539E-02 -0.14606204E-02  0.44794656E-04  0.16859620E-04 -0.81466485E-05 -0.23879739E-05  0.16136844E-05  0.22999694E-05  0.51982626E-05
   1272     30  0.14800692E-03 -0.72288716E-04  0.16521131E-02 -0.12350283E-02 -0.14669871E-02  0.45113817E-04  0.16857432E-04 -0.81543514E-05 -0.23863934E-05  0.16122951E-05  0.22985248E-05  0.51896411E-05
   1272     40  0.14791818E-03 -0.72377196E-04  0.16550177E-02 -0.12375245E-02 -0.14695287E-02  0.44967048E-04  0.16854855E-04 -0.81609979E-05 -0.23911188E-05  0.16163416E-05  0.23027667E-05  0.51815999E-05
   1272     50  0.14773430E-03 -0.72415071E-04  0.16539606E-02 -0.12365940E-02 -0.14685607E-02  0.44758198E-04  0.16853470E-04 -0.81646071E-05 -0.23916815E-05  0.16166689E-05  0.23033462E-05  0.51772939E-05
   1273     10  0.14641136E-03 -0.75014743E-04  0.16537151E-02 -0.12319423E-02 -0.14467977E-02  0.42037030E-04  0.16707836E-04 -0.84606315E-05 -0.23913919E-05  0.16131489E-05  0.22749240E-05  0.48710587E-05
   1273     20  0.14648243E-03 -0.75101697E-04  0.16541938E-02 -0.12323360E-02 -0.14472033E-02  0.42013967E-04  0.16707606E-04 -0.84636005E-05 -0.23873809E-05  0.16096313E-05  0.22714641E-05  0.48684559E-05
   1273     30  0.14710240E-03 -0.75329207E-04  0.16617360E-02 -0.12388499E-02 -0.14537526E-02  0.42343865E-04  0.16705208E-04 -0.84720092E-05 -0.23859207E-05  0.16083065E-05  0.22701709E-05  0.48591806E-05
   1273     40  0.14700398E-03 -0.75416763E-04  0.16647546E-02 -0.12414157E-02 -0.14563468E-02  0.42195049E-04  0.16702731E-04 -0.84786787E-05 -0.23907282E-05  0.16123503E-05  0.22744356E-05  0.48513360E-05
   1273     50  0.14681505E-03 -0.75451508E-04  0.16637489E-02 -0.12405387E-02 -0.14554363E-02  0.41986281E-04  0.16701482E-04 -0.84829091E-05 -0.23913109E-05  0.16126857E-05  0.22750330E-05  0.48466599E-05
   1274     10  0.14543946E-03 -0.78034544E-04  0.16635110E-02 -0.12354893E-02 -0.14336183E-02  0.39282671E-04  0.16550257E-04 -0.87766507E-05 -0.23910123E-05  0.16086741E-05  0.22466818E-05  0.45428680E-05
   1274     20  0.14551981E-03 -0.78126540E-04  0.16640488E-02 -0.12359207E-02 -0.14340706E-02  0.39261261E-04  0.16549989E-04 -0.87803358E-05 -0.23868579E-05  0.16050928E-05  0.22431522E-05  0.45396568E-05
   1274     30  0.14616116E-03 -0.78372796E-04  0.16717467E-02 -0.12424499E-02 -0.14406550E-02  0.39582558E-04  0.16547426E-04 -0.87892368E-05 -0.23854684E-05  0.16037933E-05  0.22419733E-05  0.45299632E-05
   1274     40  0.14604110E-03 -0.78455810E-04  0.16748790E-02 -0.12450898E-02 -0.14432964E-02  0.39427785E-04  0.16545117E-04 -0.87959791E-05 -0.23903060E-05  0.16077747E-05  0.22462165E-05  0.45223222E-05
   1274     50  0.14584420E-03 -0.78487795E-04  0.16739325E-02 -0.12442791E-02 -0.14424492E-02  0.39215537E-04  0.16544076E-04 -0.88007659E-05 -0.23909175E-05  0.16081010E-05  0.22468445E-05  0.45174144E-05
   1275     10  0.14441427E-03 -0.81053753E-04  0.16737017E-02 -0.12388279E-02 -0.14205792E-02  0.36528471E-04  0.16387324E-04 -0.90918932E-05 -0.23906155E-05  0.16036027E-05  0.22185807E-05  0.42164129E-05
   1275     20  0.14449498E-03 -0.81150633E-04  0.16742685E-02 -0.12392765E-02 -0.14210509E-02  0.36501643E-04  0.16387039E-04 -0.90960588E-05 -0.23864547E-05  0.16000512E-05  0.22151088E-05  0.42128225E-05
   1275     30  0.14512158E-03 -0.81409301E-04  0.16819334E-02 -0.12456855E-02 -0.14274978E-02  0.36794228E-04  0.16384466E-04 -0.91050580E-05 -0.23851261E-05  0.15987787E-05  0.22140358E-05  0.42031847E-05
   1275     40  0.14497775E-03 -0.81485029E-04  0.16851589E-02 -0.12483935E-02 -0.14301620E-02  0.36636224E-04  0.16382435E-04 -0.91117547E-05 -0.23899627E-05  0.16026854E-05  0.22182265E-05  0.41959339E-05
   1275     50  0.14476954E-03 -0.81511212E-04  0.16842697E-02 -0.12476524E-02 -0.14293754E-02  0.36419963E-04  0.16381659E-04 -0.91170453E-05 -0.23905776E-05  0.16029996E-05  0.22188593E-05  0.41908934E-05
   1276     10  0.14328474E-03 -0.84056890E-04  0.16840488E-02 -0.12417981E-02 -0.14074623E-02  0.33751826E-04  0.16219446E-04 -0.94051892E-05 -0.23902623E-05  0.15980137E-05  0.21906824E-05  0.38930324E-05
   1276     20  0.14335807E-03 -0.84155753E-04  0.16846146E-02 -0.12422455E-02 -0.14079261E-02  0.33716627E-04  0.16219200E-04 -0.94094894E-05 -0.23862846E-05  0.15946446E-05  0.21874322E-05  0.38893984E-05
   1276     30  0.14393839E-03 -0.84416191E-04  0.16920654E-02 -0.12484266E-02 -0.14140698E-02  0.33970817E-04  0.16216808E-04 -0.94181301E-05 -0.23849341E-05  0.15933294E-05  0.21863978E-05  0.38803491E-05
   1276     40  0.14377007E-03 -0.84481817E-04  0.16953528E-02 -0.12511877E-02 -0.14167246E-02  0.33812536E-04  0.16215130E-04 -0.94247676E-05 -0.23896762E-05  0.15970872E-05  0.21904524E-05  0.38735472E-05
   1276     50  0.14354719E-03 -0.84501746E-04  0.16945239E-02 -0.12505198E-02 -0.14160007E-02  0.33590060E-04  0.16214609E-04 -0.94306292E-05 -0.23902811E-05  0.15973733E-05  0.21910825E-05  0.38683223E-05
   1277     10  0.14200692E-03 -0.87025771E-04  0.16943138E-02 -0.12442591E-02 -0.13940540E-02  0.30941696E-04  0.16047086E-04 -0.97153561E-05 -0.23900017E-05  0.15919240E-05  0.21630497E-05  0.35740445E-05
   1277     20  0.14206645E-03 -0.87125288E-04  0.16948536E-02 -0.12446917E-02 -0.13944874E-02  0.30895580E-04  0.16046932E-04 -0.97195632E-05 -0.23862256E-05  0.15887140E-05  0.21600452E-05  0.35705932E-05
   1277     30  0.14257670E-03 -0.87379208E-04  0.17019770E-02 -0.12505979E-02 -0.14002234E-02  0.31107082E-04  0.16044840E-04 -0.97276639E-05 -0.23848173E-05  0.15873377E-05  0.21590188E-05  0.35623508E-05
   1277     40  0.14238047E-03 -0.87433534E-04  0.17052853E-02 -0.12533805E-02 -0.14028338E-02  0.30946195E-04  0.16043422E-04 -0.97346222E-05 -0.23894511E-05  0.15909490E-05  0.21629249E-05  0.35555874E-05
   1277     50  0.14214167E-03 -0.87445336E-04  0.17045160E-02 -0.12527816E-02 -0.14021727E-02  0.30718459E-04  0.16043126E-04 -0.97410343E-05 -0.23900702E-05  0.15912122E-05  0.21635796E-05  0.35501796E-05
   1278     10  0.14054701E-03 -0.89943156E-04  0.17043175E-02 -0.12461119E-02 -0.13802036E-02  0.28094719E-04  0.15870423E-04 -0.10021955E-04 -0.23898326E-05  0.15853282E-05  0.21356981E-05  0.32598473E-05
   1278     20  0.14058953E-03 -0.90041574E-04  0.17048212E-02 -0.12465258E-02 -0.13805972E-02  0.28037898E-04  0.15870395E-04 -0.10025829E-04 -0.23863934E-05  0.15823751E-05  0.21330493E-05  0.32567888E-05
   1278     30  0.14101904E-03 -0.90280867E-04  0.17115833E-02 -0.12521531E-02 -0.13858993E-02  0.28209354E-04  0.15868591E-04 -0.10033533E-04 -0.23850549E-05  0.15810665E-05  0.21321298E-05  0.32491957E-05
   1278     40  0.14079448E-03 -0.90318438E-04  0.17148648E-02 -0.12549093E-02 -0.13884324E-02  0.28047444E-04  0.15867295E-04 -0.10041216E-04 -0.23896471E-05  0.15845773E-05  0.21359492E-05  0.32420315E-05
   1278     50  0.14054371E-03 -0.90320092E-04  0.17141439E-02 -0.12543652E-02 -0.13878255E-02  0.27819800E-04  0.15867103E-04 -0.10048310E-04 -0.23902304E-05  0.15847716E-05  0.21365981E-05  0.32362482E-05
   1279     10  0.13889699E-03 -0.92788551E-04  0.17139575E-02 -0.12472834E-02 -0.13658462E-02  0.25224974E-04  0.15689328E-04 -0.10325273E-04 -0.23900580E-05  0.15784487E-05  0.21088992E-05  0.29500210E-05
   1279     20  0.13892420E-03 -0.92884993E-04  0.17144259E-02 -0.12476784E-02 -0.13662015E-02  0.25160057E-04  0.15689384E-04 -0.10328958E-04 -0.23868881E-05  0.15756791E-05  0.21065515E-05  0.29471992E-05
   1279     30  0.13928015E-03 -0.93107935E-04  0.17208468E-02 -0.12530318E-02 -0.13711046E-02  0.25297144E-04  0.15687770E-04 -0.10336669E-04 -0.23856481E-05  0.15744524E-05  0.21057510E-05  0.29398421E-05
   1279     40  0.13902950E-03 -0.93127934E-04  0.17240189E-02 -0.12556817E-02 -0.13735057E-02  0.25133378E-04  0.15686364E-04 -0.10345485E-04 -0.23901247E-05  0.15777942E-05  0.21094446E-05  0.29317875E-05
   1279     50  0.13877695E-03 -0.93122593E-04  0.17233304E-02 -0.12551737E-02 -0.13729406E-02  0.24911910E-04  0.15686131E-04 -0.10353456E-04 -0.23907835E-05  0.15780081E-05  0.21101831E-05  0.29253791E-05
   1280     10  0.13708209E-03 -0.95559236E-04  0.17231540E-02 -0.12476762E-02 -0.13509624E-02  0.22351011E-04  0.15503248E-04 -0.10626575E-04 -0.23906634E-05  0.15712625E-05  0.20826541E-05  0.26431132E-05
   1280     20  0.13709940E-03 -0.95653277E-04  0.17235910E-02 -0.12480494E-02 -0.13512855E-02  0.22282343E-04  0.15503298E-04 -0.10630314E-04 -0.23877367E-05  0.15686726E-05  0.20805720E-05  0.26402727E-05
   1280     30  0.13739849E-03 -0.95860045E-04  0.17296548E-02 -0.12530868E-02 -0.13558086E-02  0.22393090E-04  0.15501662E-04 -0.10638602E-04 -0.23867101E-05  0.15676152E-05  0.20799773E-05  0.26325432E-05
   1280     40  0.13713018E-03 -0.95862229E-04  0.17326118E-02 -0.12555358E-02 -0.13580092E-02  0.22231571E-04  0.15499906E-04 -0.10649033E-04 -0.23910107E-05  0.15707268E-05  0.20835186E-05  0.26230663E-05
   1280     50  0.13689140E-03 -0.95853871E-04  0.17319441E-02 -0.12550511E-02 -0.13574752E-02  0.22026010E-04  0.15499479E-04 -0.10657953E-04 -0.23917041E-05  0.15709220E-05  0.20843194E-05  0.26158782E-05
   1281     10  0.13515184E-03 -0.98257045E-04  0.17317795E-02 -0.12471387E-02 -0.13355149E-02  0.19502737E-04  0.15311460E-04 -0.10927382E-04 -0.23916597E-05  0.15637538E-05  0.20569899E-05  0.23374508E-05
   1281     20  0.13516485E-03 -0.98349760E-04  0.17321819E-02 -0.12474821E-02 -0.13358066E-02  0.19433368E-04  0.15311376E-04 -0.10931422E-04 -0.23890554E-05  0.15614174E-05  0.20552193E-05  0.23343185E-05
