TITLE="Integrated loads convergence history"
VARIABLES="R-time", "P-Time", "Fn_x", "Fn_y", "Fn_z", "Mn_x", "Mn_y", "Mn_z", "Ft_x", "Ft_y", "Ft_z", "Mt_x", "Mt_y", "Mt_z"
   1895     10  0.15667862E-03  0.60132591E-04  0.16471559E-02  0.12675846E-02  0.17964294E-02 -0.18305011E-03  0.18861016E-04  0.33022222E-05 -0.11712976E-05 -0.89735853E-06 -0.12852294E-05 -0.17842600E-04
   1895     20  0.15664821E-03  0.60092661E-04  0.16469831E-02  0.12674257E-02  0.17962468E-02 -0.18297703E-03  0.18858673E-04  0.32989196E-05 -0.11716171E-05 -0.89763950E-06 -0.12855522E-05 -0.17836733E-04
   1895     30  0.15657525E-03  0.60048508E-04  0.16458966E-02  0.12664348E-02  0.17950707E-02 -0.18286146E-03  0.18854018E-04  0.32932265E-05 -0.11713002E-05 -0.89724429E-06 -0.12852021E-05 -0.17826079E-04
   1895     40  0.15660660E-03  0.60019681E-04  0.16455819E-02  0.12661096E-02  0.17947087E-02 -0.18287989E-03  0.18848569E-04  0.32874516E-05 -0.11702339E-05 -0.89620406E-06 -0.12839834E-05 -0.17814609E-04
   1895     50  0.15660107E-03  0.59981609E-04  0.16453892E-02  0.12659582E-02  0.17945124E-02 -0.18284055E-03  0.18842731E-04  0.32827412E-05 -0.11699346E-05 -0.89585311E-06 -0.12835990E-05 -0.17803951E-04
   1882     10  0.16718701E-03  0.25225269E-04  0.16803680E-02  0.12833336E-02  0.15388755E-02 -0.14695642E-03  0.19262693E-04 -0.69410174E-06 -0.12072113E-05 -0.92867376E-06 -0.11134340E-05 -0.13811125E-04
   1882     20  0.16720947E-03  0.25199965E-04  0.16802222E-02  0.12831737E-02  0.15387291E-02 -0.14694282E-03  0.19251101E-04 -0.81068288E-06 -0.12098360E-05 -0.92948752E-06 -0.11160161E-05 -0.13693906E-04
   1882     30  0.16691135E-03  0.25235618E-04  0.16769908E-02  0.12802475E-02  0.15358371E-02 -0.14668227E-03  0.19252956E-04 -0.81265096E-06 -0.12093978E-05 -0.92905767E-06 -0.11155774E-05 -0.13693165E-04
   1882     40  0.16687641E-03  0.25258109E-04  0.16750320E-02  0.12784721E-02  0.15341307E-02 -0.14669350E-03  0.19254961E-04 -0.81746540E-06 -0.12055643E-05 -0.92569353E-06 -0.11121959E-05 -0.13689975E-04
   1882     50  0.16707803E-03  0.25199637E-04  0.16752554E-02  0.12786653E-02  0.15343068E-02 -0.14682246E-03  0.19257207E-04 -0.81649462E-06 -0.12035137E-05 -0.92374254E-06 -0.11104095E-05 -0.13692030E-04
   1883     10  0.16662177E-03  0.28085736E-04  0.16753603E-02  0.12820452E-02  0.15567398E-02 -0.14982085E-03  0.19268938E-04 -0.47972446E-06 -0.12032947E-05 -0.92572973E-06 -0.11263605E-05 -0.14040636E-04
   1883     20  0.16664062E-03  0.28049000E-04  0.16752329E-02  0.12819123E-02  0.15566049E-02 -0.14979488E-03  0.19270072E-04 -0.47777817E-06 -0.12038421E-05 -0.92623794E-06 -0.11268733E-05 -0.14042949E-04
   1883     30  0.16632831E-03  0.28066256E-04  0.16716771E-02  0.12787319E-02  0.15533759E-02 -0.14950658E-03  0.19271213E-04 -0.48077096E-06 -0.12036025E-05 -0.92599348E-06 -0.11265896E-05 -0.14040671E-04
   1883     40  0.16635274E-03  0.28058242E-04  0.16698184E-02  0.12770619E-02  0.15517307E-02 -0.14954536E-03  0.19272565E-04 -0.48656050E-06 -0.11996301E-05 -0.92248580E-06 -0.11230279E-05 -0.14036016E-04
   1883     50  0.16654849E-03  0.27988474E-04  0.16702124E-02  0.12774237E-02  0.15520588E-02 -0.14966244E-03  0.19274027E-04 -0.48633578E-06 -0.11978228E-05 -0.92074451E-06 -0.11214265E-05 -0.14036781E-04
   1884     10  0.16603816E-03  0.30858995E-04  0.16703360E-02  0.12804221E-02  0.15744844E-02 -0.15264103E-03  0.19279774E-04 -0.14988299E-06 -0.11975942E-05 -0.92243127E-06 -0.11373094E-05 -0.14384941E-04
   1884     20  0.16604589E-03  0.30814909E-04  0.16702145E-02  0.12803104E-02  0.15743513E-02 -0.15260072E-03  0.19280439E-04 -0.14876428E-06 -0.11983718E-05 -0.92309480E-06 -0.11380396E-05 -0.14386141E-04
   1884     30  0.16571775E-03  0.30817313E-04  0.16664413E-02  0.12770011E-02  0.15708765E-02 -0.15229359E-03  0.19280928E-04 -0.15248827E-06 -0.11983093E-05 -0.92300391E-06 -0.11379092E-05 -0.14382605E-04
   1884     40  0.16579505E-03  0.30786404E-04  0.16648019E-02  0.12755418E-02  0.15694041E-02 -0.15236133E-03  0.19281569E-04 -0.15921222E-06 -0.11944693E-05 -0.91959226E-06 -0.11344145E-05 -0.14376432E-04
   1884     50  0.16596629E-03  0.30714360E-04  0.16653343E-02  0.12760407E-02  0.15698611E-02 -0.15245777E-03  0.19282197E-04 -0.15977351E-06 -0.11930199E-05 -0.91816256E-06 -0.11331080E-05 -0.14375801E-04
   1885     10  0.16540142E-03  0.33572258E-04  0.16654685E-02  0.12786519E-02  0.15922702E-02 -0.15541743E-03  0.19282036E-04  0.17625636E-06 -0.11929059E-05 -0.91964653E-06 -0.11490442E-05 -0.14723398E-04
   1885     20  0.16539400E-03  0.33526552E-04  0.16653547E-02  0.12785635E-02  0.15921421E-02 -0.15536480E-03  0.19282246E-04  0.17647315E-06 -0.11938708E-05 -0.92042576E-06 -0.11499515E-05 -0.14723405E-04
   1885     30  0.16506514E-03  0.33518911E-04  0.16615986E-02  0.12753347E-02  0.15886356E-02 -0.15506053E-03  0.19282098E-04  0.17208949E-06 -0.11938254E-05 -0.92036738E-06 -0.11498279E-05 -0.14718665E-04
   1885     40  0.16518261E-03  0.33475809E-04  0.16602975E-02  0.12741857E-02  0.15874524E-02 -0.15515615E-03  0.19282010E-04  0.16480754E-06 -0.11901837E-05 -0.91712470E-06 -0.11464598E-05 -0.14711269E-04
   1885     50  0.16531817E-03  0.33409474E-04  0.16609283E-02  0.12747808E-02  0.15880060E-02 -0.15522804E-03  0.19281778E-04  0.16335528E-06 -0.11890859E-05 -0.91600364E-06 -0.11454492E-05 -0.14709093E-04
   1886     10  0.16469946E-03  0.36257277E-04  0.16610634E-02  0.12769982E-02  0.16103922E-02 -0.15817079E-03  0.19275783E-04  0.49886576E-06 -0.11889350E-05 -0.91717401E-06 -0.11613066E-05 -0.15056018E-04
   1886     20  0.16468032E-03  0.36213874E-04  0.16609797E-02  0.12769482E-02  0.16102913E-02 -0.15811204E-03  0.19275549E-04  0.49825935E-06 -0.11898175E-05 -0.91785191E-06 -0.11621426E-05 -0.15054893E-04
   1886     30  0.16438820E-03  0.36197367E-04  0.16575679E-02  0.12740674E-02  0.16070629E-02 -0.15784441E-03  0.19274719E-04  0.49334782E-06 -0.11897155E-05 -0.91774826E-06 -0.11619650E-05 -0.15049009E-04
   1886     40  0.16453301E-03  0.36150405E-04  0.16566814E-02  0.12732873E-02  0.16062490E-02 -0.15796362E-03  0.19273853E-04  0.48573083E-06 -0.11864553E-05 -0.91481563E-06 -0.11589058E-05 -0.15040532E-04
   1886     50  0.16462789E-03  0.36093731E-04  0.16573558E-02  0.12739265E-02  0.16068513E-02 -0.15800865E-03  0.19272788E-04  0.48340457E-06 -0.11856666E-05 -0.91396736E-06 -0.11581631E-05 -0.15036813E-04
   1887     10  0.16395673E-03  0.38932459E-04  0.16574863E-02  0.12757468E-02  0.16292167E-02 -0.16093613E-03  0.19261044E-04  0.81828415E-06 -0.11855449E-05 -0.91486231E-06 -0.11740075E-05 -0.15382967E-04
   1887     20  0.16393295E-03  0.38892751E-04  0.16574618E-02  0.12757546E-02  0.16291721E-02 -0.16087784E-03  0.19260436E-04  0.81689831E-06 -0.11862892E-05 -0.91538871E-06 -0.11747201E-05 -0.15380785E-04
   1887     30  0.16372297E-03  0.38867923E-04  0.16546906E-02  0.12734512E-02  0.16265135E-02 -0.16068287E-03  0.19258910E-04  0.81160133E-06 -0.11861935E-05 -0.91528466E-06 -0.11745492E-05 -0.15373863E-04
   1887     40  0.16388344E-03  0.38821936E-04  0.16542107E-02  0.12730280E-02  0.16260721E-02 -0.16081819E-03  0.19257222E-04  0.80370022E-06 -0.11834558E-05 -0.91279379E-06 -0.11719399E-05 -0.15364297E-04
   1887     50  0.16393657E-03  0.38776139E-04  0.16548723E-02  0.12736580E-02  0.16266716E-02 -0.16083545E-03  0.19255272E-04  0.80053178E-06 -0.11828997E-05 -0.91214055E-06 -0.11714010E-05 -0.15358991E-04
   1888     10  0.16321290E-03  0.41606307E-04  0.16549894E-02  0.12750759E-02  0.16490180E-02 -0.16374815E-03  0.19237854E-04  0.11347328E-05 -0.11827548E-05 -0.91273962E-06 -0.11871846E-05 -0.15704322E-04
   1888     20  0.16318994E-03  0.41570327E-04  0.16550351E-02  0.12751448E-02  0.16490425E-02 -0.16369394E-03  0.19236895E-04  0.11327332E-05 -0.11832335E-05 -0.91303237E-06 -0.11876451E-05 -0.15701235E-04
   1888     30  0.16308480E-03  0.41539224E-04  0.16530173E-02  0.12734939E-02  0.16470803E-02 -0.16358778E-03  0.19234664E-04  0.11272154E-05 -0.11832333E-05 -0.91300773E-06 -0.11875660E-05 -0.15693410E-04
   1888     40  0.16324628E-03  0.41496414E-04  0.16528459E-02  0.12733431E-02  0.16469272E-02 -0.16372682E-03  0.19232164E-04  0.11190603E-05 -0.11810011E-05 -0.91094935E-06 -0.11854035E-05 -0.15682778E-04
   1888     50  0.16325688E-03  0.41458542E-04  0.16534366E-02  0.12739102E-02  0.16474690E-02 -0.16371258E-03  0.19229390E-04  0.11152224E-05 -0.11805485E-05 -0.91039080E-06 -0.11849475E-05 -0.15676070E-04
   1889     10  0.16248109E-03  0.44279034E-04  0.16535347E-02  0.12749222E-02  0.16698004E-02 -0.16660979E-03  0.19206355E-04  0.14486844E-05 -0.11803731E-05 -0.91069443E-06 -0.12006649E-05 -0.16020514E-04
   1889     20  0.16245926E-03  0.44245453E-04  0.16536296E-02  0.12750303E-02  0.16698763E-02 -0.16655799E-03  0.19205080E-04  0.14462007E-05 -0.11806730E-05 -0.91083724E-06 -0.12009512E-05 -0.16016650E-04
   1889     30  0.16243892E-03  0.44211016E-04  0.16522225E-02  0.12739076E-02  0.16684919E-02 -0.16652274E-03  0.19202194E-04  0.14405591E-05 -0.11808228E-05 -0.91091149E-06 -0.12010238E-05 -0.16008046E-04
   1889     40  0.16258516E-03  0.44172521E-04  0.16522204E-02  0.12739113E-02  0.16684993E-02 -0.16665094E-03  0.19198921E-04  0.14323175E-05 -0.11790168E-05 -0.90922278E-06 -0.11992432E-05 -0.15996531E-04
   1889     50  0.16255874E-03  0.44140292E-04  0.16526969E-02  0.12743744E-02  0.16689412E-02 -0.16660744E-03  0.19195362E-04  0.14280322E-05 -0.11786660E-05 -0.90875454E-06 -0.11988747E-05 -0.15988645E-04
   1890     10  0.16173219E-03  0.46949795E-04  0.16527719E-02  0.12749768E-02  0.16912567E-02 -0.16948898E-03  0.19166745E-04  0.17606723E-05 -0.11785815E-05 -0.90885313E-06 -0.12146471E-05 -0.16332106E-04
   1890     20  0.16170752E-03  0.46917704E-04  0.16528673E-02  0.12750820E-02  0.16913381E-02 -0.16943502E-03  0.19165186E-04  0.17578590E-05 -0.11787760E-05 -0.90889807E-06 -0.12148270E-05 -0.16327629E-04
   1890     30  0.16172319E-03  0.46883810E-04  0.16517857E-02  0.12742540E-02  0.16902662E-02 -0.16943188E-03  0.19161738E-04  0.17521287E-05 -0.11789648E-05 -0.90897711E-06 -0.12149488E-05 -0.16318351E-04
   1890     40  0.16184093E-03  0.46850760E-04  0.16518237E-02  0.12742995E-02  0.16903101E-02 -0.16953742E-03  0.19157791E-04  0.17440950E-05 -0.11774164E-05 -0.90753049E-06 -0.12133951E-05 -0.16306320E-04
   1890     50  0.16179025E-03  0.46822819E-04  0.16521642E-02  0.12746353E-02  0.16906284E-02 -0.16947414E-03  0.19153536E-04  0.17396156E-05 -0.11770864E-05 -0.90709883E-06 -0.12130366E-05 -0.16297565E-04
   1891     10  0.16091526E-03  0.49620407E-04  0.16522137E-02  0.12748260E-02  0.17129218E-02 -0.17234124E-03  0.19119379E-04  0.20713349E-05 -0.11769595E-05 -0.90689729E-06 -0.12287307E-05 -0.16639950E-04
   1891     20  0.16088438E-03  0.49590226E-04  0.16522613E-02  0.12748884E-02  0.17129606E-02 -0.17228304E-03  0.19117559E-04  0.20682667E-05 -0.11771519E-05 -0.90694446E-06 -0.12289024E-05 -0.16634941E-04
   1891     30  0.16088911E-03  0.49558324E-04  0.16512497E-02  0.12741376E-02  0.17119520E-02 -0.17227315E-03  0.19113666E-04  0.20625190E-05 -0.11773138E-05 -0.90699370E-06 -0.12290121E-05 -0.16625160E-04
   1891     40  0.16097381E-03  0.49529610E-04  0.16512392E-02  0.12741400E-02  0.17119429E-02 -0.17234997E-03  0.19109149E-04  0.20548907E-05 -0.11758970E-05 -0.90567588E-06 -0.12275636E-05 -0.16612909E-04
   1891     50  0.16091403E-03  0.49502993E-04  0.16514390E-02  0.12743428E-02  0.17121299E-02 -0.17227753E-03  0.19104292E-04  0.20502369E-05 -0.11756011E-05 -0.90527846E-06 -0.12272289E-05 -0.16603382E-04
   1892     10  0.15999312E-03  0.52285312E-04  0.16514642E-02  0.12741230E-02  0.17343922E-02 -0.17512913E-03  0.19064641E-04  0.23808667E-05 -0.11754790E-05 -0.90481574E-06 -0.12428922E-05 -0.16944536E-04
   1892     20  0.15995567E-03  0.52254899E-04  0.16514383E-02  0.12741192E-02  0.17343608E-02 -0.17506444E-03  0.19062586E-04  0.23774957E-05 -0.11757384E-05 -0.90492094E-06 -0.12431278E-05 -0.16938965E-04
   1892     30  0.15992591E-03  0.52223013E-04  0.16503697E-02  0.12733151E-02  0.17332834E-02 -0.17502369E-03  0.19058349E-04  0.23717092E-05 -0.11757764E-05 -0.90486733E-06 -0.12431271E-05 -0.16928756E-04
   1892     40  0.15998183E-03  0.52196807E-04  0.16502729E-02  0.12732308E-02  0.17331797E-02 -0.17507397E-03  0.19053404E-04  0.23645428E-05 -0.11744893E-05 -0.90367080E-06 -0.12417838E-05 -0.16916484E-04
   1892     50  0.15992508E-03  0.52168909E-04  0.16503373E-02  0.12733067E-02  0.17332373E-02 -0.17500116E-03  0.19048096E-04  0.23597550E-05 -0.11741880E-05 -0.90328465E-06 -0.12414326E-05 -0.16906356E-04
   1893     10  0.15895952E-03  0.54932406E-04  0.16503402E-02  0.12726780E-02  0.17554567E-02 -0.17783449E-03  0.19002984E-04  0.26891979E-05 -0.11741414E-05 -0.90261070E-06 -0.12571358E-05 -0.17246190E-04
   1893     20  0.15891865E-03  0.54900112E-04  0.16502431E-02  0.12726062E-02  0.17553547E-02 -0.17776404E-03  0.19000774E-04  0.26855787E-05 -0.11744893E-05 -0.90282035E-06 -0.12574676E-05 -0.17240179E-04
   1893     30  0.15885741E-03  0.54865235E-04  0.16491219E-02  0.12717181E-02  0.17542035E-02 -0.17768823E-03  0.18996297E-04  0.26797806E-05 -0.11743579E-05 -0.90261679E-06 -0.12573051E-05 -0.17229675E-04
   1893     40  0.15889328E-03  0.54839083E-04  0.16489288E-02  0.12715314E-02  0.17539910E-02 -0.17771790E-03  0.18991058E-04  0.26731164E-05 -0.11731159E-05 -0.90145508E-06 -0.12559744E-05 -0.17217571E-04
   1893     50  0.15884961E-03  0.54808131E-04  0.16488815E-02  0.12715051E-02  0.17539396E-02 -0.17765294E-03  0.18985436E-04  0.26683017E-05 -0.11728136E-05 -0.90107672E-06 -0.12556094E-05 -0.17207081E-04
   1894     10  0.15784113E-03  0.57549982E-04  0.16488653E-02  0.12704724E-02  0.17761058E-02 -0.18046620E-03  0.18934937E-04  0.29965011E-05 -0.11727100E-05 -0.90009578E-06 -0.12712117E-05 -0.17545584E-04
   1894     20  0.15780298E-03  0.57513835E-04  0.16487200E-02  0.12703487E-02  0.17759537E-02 -0.18039255E-03  0.18932654E-04  0.29926662E-05 -0.11730520E-05 -0.90034334E-06 -0.12715453E-05 -0.17539234E-04
   1894     30  0.15772696E-03  0.57474548E-04  0.16475960E-02  0.12693944E-02  0.17747711E-02 -0.18029085E-03  0.18928031E-04  0.29869334E-05 -0.11728222E-05 -0.90004836E-06 -0.12712884E-05 -0.17528612E-04
   1894     40  0.15775437E-03  0.57447421E-04  0.16473209E-02  0.12691182E-02  0.17744620E-02 -0.18030989E-03  0.18922614E-04  0.29807443E-05 -0.11716604E-05 -0.89894441E-06 -0.12700051E-05 -0.17516778E-04
   1894     50  0.15772858E-03  0.57413464E-04  0.16471864E-02  0.12690159E-02  0.17743243E-02 -0.18025746E-03  0.18916824E-04  0.29759640E-05 -0.11713472E-05 -0.89856716E-06 -0.12696176E-05 -0.17506128E-04
   1895     10  0.15667863E-03  0.60132592E-04  0.16471559E-02  0.12675846E-02  0.17964294E-02 -0.18305012E-03  0.18860964E-04  0.33028843E-05 -0.11712856E-05 -0.89735614E-06 -0.12852170E-05 -0.17843275E-04
   1895     20  0.15664822E-03  0.60092663E-04  0.16469831E-02  0.12674258E-02  0.17962469E-02 -0.18297704E-03  0.18858673E-04  0.32989196E-05 -0.11716171E-05 -0.89763951E-06 -0.12855522E-05 -0.17836733E-04
   1895     30  0.15657525E-03  0.60048513E-04  0.16458966E-02  0.12664348E-02  0.17950707E-02 -0.18286147E-03  0.18854018E-04  0.32932266E-05 -0.11713002E-05 -0.89724431E-06 -0.12852022E-05 -0.17826079E-04
   1895     40  0.15660660E-03  0.60019688E-04  0.16455818E-02  0.12661096E-02  0.17947087E-02 -0.18287989E-03  0.18848569E-04  0.32874517E-05 -0.11702339E-05 -0.89620406E-06 -0.12839834E-05 -0.17814609E-04
   1895     50  0.15660107E-03  0.59981615E-04  0.16453892E-02  0.12659582E-02  0.17945124E-02 -0.18284056E-03  0.18842731E-04  0.32827413E-05 -0.11699346E-05 -0.89585311E-06 -0.12835990E-05 -0.17803951E-04
   1896     10  0.15551060E-03  0.62676658E-04  0.16453489E-02  0.12641343E-02  0.18165509E-02 -0.18561126E-03  0.18781572E-04  0.36083744E-05 -0.11698927E-05 -0.89439247E-06 -0.12991694E-05 -0.18139780E-04
   1896     20  0.15549112E-03  0.62632275E-04  0.16451682E-02  0.12639585E-02  0.18163571E-02 -0.18554025E-03  0.18779337E-04  0.36043111E-05 -0.11701436E-05 -0.89465058E-06 -0.12994300E-05 -0.18133135E-04
   1896     30  0.15543753E-03  0.62585854E-04  0.16441732E-02  0.12629818E-02  0.18152454E-02 -0.18542538E-03  0.18774735E-04  0.35985564E-05 -0.11697359E-05 -0.89416801E-06 -0.12989768E-05 -0.18122425E-04
   1896     40  0.15547971E-03  0.62560077E-04  0.16438647E-02  0.12626483E-02  0.18148804E-02 -0.18545441E-03  0.18769324E-04  0.35930674E-05 -0.11687664E-05 -0.89320094E-06 -0.12978313E-05 -0.18111258E-04
   1896     50  0.15548953E-03  0.62522963E-04  0.16436376E-02  0.12624695E-02  0.18146485E-02 -0.18542997E-03  0.18763536E-04  0.35882065E-05 -0.11684776E-05 -0.89287185E-06 -0.12974521E-05 -0.18100448E-04
   1897     10  0.15435815E-03  0.65197338E-04  0.16435906E-02  0.12602577E-02  0.18366158E-02 -0.18818170E-03  0.18697092E-04  0.39125033E-05 -0.11684402E-05 -0.89114736E-06 -0.13129706E-05 -0.18434906E-04
   1897     20  0.15434951E-03  0.65152940E-04  0.16434167E-02  0.12600798E-02  0.18364262E-02 -0.18811753E-03  0.18694956E-04  0.39083158E-05 -0.11686153E-05 -0.89137390E-06 -0.13131603E-05 -0.18428169E-04
   1897     30  0.15432544E-03  0.65108822E-04  0.16425706E-02  0.12591689E-02  0.18354454E-02 -0.18801657E-03  0.18690475E-04  0.39024177E-05 -0.11682366E-05 -0.89091504E-06 -0.13127292E-05 -0.18417373E-04
   1897     40  0.15437628E-03  0.65087324E-04  0.16423061E-02  0.12588600E-02  0.18351197E-02 -0.18805637E-03  0.18685181E-04  0.38969155E-05 -0.11673316E-05 -0.88997493E-06 -0.13116244E-05 -0.18406265E-04
   1897     50  0.15439765E-03  0.65052919E-04  0.16420656E-02  0.12586741E-02  0.18348731E-02 -0.18804625E-03  0.18679554E-04  0.38917598E-05 -0.11671111E-05 -0.88970013E-06 -0.13113090E-05 -0.18395239E-04
   1898     10  0.15322527E-03  0.67708224E-04  0.16420145E-02  0.12560789E-02  0.18567662E-02 -0.19078063E-03  0.18607876E-04  0.42146771E-05 -0.11671020E-05 -0.88774163E-06 -0.13268014E-05 -0.18728304E-04
   1898     20  0.15322783E-03  0.67665237E-04  0.16418629E-02  0.12559137E-02  0.18565976E-02 -0.19072562E-03  0.18605872E-04  0.42104316E-05 -0.11672061E-05 -0.88793144E-06 -0.13269222E-05 -0.18721579E-04
   1898     30  0.15323617E-03  0.67626520E-04  0.16412033E-02  0.12551067E-02  0.18557959E-02 -0.19064602E-03  0.18601519E-04  0.42044626E-05 -0.11668861E-05 -0.88751264E-06 -0.13265426E-05 -0.18710779E-04
   1898     40  0.15329135E-03  0.67610136E-04  0.16409948E-02  0.12548399E-02  0.18555263E-02 -0.19069431E-03  0.18596396E-04  0.41988439E-05 -0.11660776E-05 -0.88663209E-06 -0.13255215E-05 -0.18699662E-04
   1898     50  0.15332208E-03  0.67578960E-04  0.16407544E-02  0.12546625E-02  0.18552787E-02 -0.19069761E-03  0.18590968E-04  0.41935601E-05 -0.11658843E-05 -0.88639564E-06 -0.13252332E-05 -0.18688631E-04
   1899     10  0.15210833E-03  0.70215523E-04  0.16407031E-02  0.12516891E-02  0.18770980E-02 -0.19341472E-03  0.18514088E-04  0.45150676E-05 -0.11659098E-05 -0.88420005E-06 -0.13407034E-05 -0.19020283E-04
   1899     20  0.15212050E-03  0.70174019E-04  0.16405791E-02  0.12515446E-02  0.18769568E-02 -0.19336835E-03  0.18512224E-04  0.45108773E-05 -0.11658812E-05 -0.88430010E-06 -0.13406818E-05 -0.19013701E-04
   1899     30  0.15215720E-03  0.70140596E-04  0.16400898E-02  0.12508509E-02  0.18763271E-02 -0.19331101E-03  0.18508008E-04  0.45049957E-05 -0.11656042E-05 -0.88391523E-06 -0.13403364E-05 -0.19003079E-04
   1899     40  0.15221202E-03  0.70128865E-04  0.16399297E-02  0.12506317E-02  0.18761101E-02 -0.19336406E-03  0.18503107E-04  0.44993083E-05 -0.11648884E-05 -0.88309929E-06 -0.13394002E-05 -0.18992045E-04
   1899     50  0.15224350E-03  0.70101085E-04  0.16396966E-02  0.12504718E-02  0.18758690E-02 -0.19337380E-03  0.18497940E-04  0.44939372E-05 -0.11647326E-05 -0.88289469E-06 -0.13391506E-05 -0.18981108E-04
   1900     10  0.15098635E-03  0.72719436E-04  0.16396453E-02  0.12471225E-02  0.18976113E-02 -0.19607257E-03  0.18415884E-04  0.48139801E-05 -0.11647259E-05 -0.88041975E-06 -0.13545238E-05 -0.19311297E-04
   1900     20  0.15100294E-03  0.72679578E-04  0.16395440E-02  0.12470006E-02  0.18974938E-02 -0.19603174E-03  0.18414169E-04  0.48099163E-05 -0.11646883E-05 -0.88051031E-06 -0.13544958E-05 -0.19304949E-04
   1900     30  0.15105170E-03  0.72650189E-04  0.16391523E-02  0.12464007E-02  0.18969687E-02 -0.19598873E-03  0.18410082E-04  0.48041909E-05 -0.11645641E-05 -0.88025839E-06 -0.13543141E-05 -0.19294573E-04
   1900     40  0.15109204E-03  0.72639361E-04  0.16390059E-02  0.12462095E-02  0.18967696E-02 -0.19603138E-03  0.18405426E-04  0.47984443E-05 -0.11639462E-05 -0.87953028E-06 -0.13534791E-05 -0.19283647E-04
   1900     50  0.15111091E-03  0.72610671E-04  0.16387726E-02  0.12460622E-02  0.18965266E-02 -0.19603162E-03  0.18400590E-04  0.47929337E-05 -0.11638710E-05 -0.87940138E-06 -0.13533216E-05 -0.19272804E-04
   1901     10  0.14980904E-03  0.75208199E-04  0.16387215E-02  0.12423382E-02  0.19181881E-02 -0.19870801E-03  0.18313402E-04  0.51114127E-05 -0.11638744E-05 -0.87666160E-06 -0.13686404E-05 -0.19601445E-04
   1901     20  0.14982339E-03  0.75167956E-04  0.16386216E-02  0.12422286E-02  0.19180721E-02 -0.19866626E-03  0.18311826E-04  0.51074747E-05 -0.11638663E-05 -0.87674989E-06 -0.13686385E-05 -0.19595328E-04
   1901     30  0.14985012E-03  0.75135540E-04  0.16381901E-02  0.12416483E-02  0.19175086E-02 -0.19860836E-03  0.18307935E-04  0.51019059E-05 -0.11638405E-05 -0.87660301E-06 -0.13685640E-05 -0.19585256E-04
   1901     40  0.14985542E-03  0.75120912E-04  0.16379944E-02  0.12414356E-02  0.19172574E-02 -0.19861859E-03  0.18303603E-04  0.50961976E-05 -0.11632186E-05 -0.87589332E-06 -0.13677222E-05 -0.19574616E-04
   1901     50  0.14985594E-03  0.75090944E-04  0.16377457E-02  0.12412866E-02  0.19169943E-02 -0.19860447E-03  0.18299138E-04  0.50906560E-05 -0.11631773E-05 -0.87579483E-06 -0.13676035E-05 -0.19564026E-04
   1902     10  0.14850982E-03  0.77666362E-04  0.16376926E-02  0.12371881E-02  0.19385663E-02 -0.20125727E-03  0.18206834E-04  0.54074857E-05 -0.11631292E-05 -0.87275977E-06 -0.13827978E-05 -0.19891023E-04
   1902     20  0.14851464E-03  0.77625278E-04  0.16375650E-02  0.12370707E-02  0.19384195E-02 -0.20120892E-03  0.18205399E-04  0.54036550E-05 -0.11632446E-05 -0.87291183E-06 -0.13829305E-05 -0.19885124E-04
   1902     30  0.14847572E-03  0.77582187E-04  0.16368883E-02  0.12363611E-02  0.19375851E-02 -0.20109544E-03  0.18201800E-04  0.53982285E-05 -0.11633153E-05 -0.87287475E-06 -0.13829712E-05 -0.19875426E-04
   1902     40  0.14843692E-03  0.77560483E-04  0.16365668E-02  0.12360615E-02  0.19371905E-02 -0.20106219E-03  0.18197886E-04  0.53925895E-05 -0.11626079E-05 -0.87212681E-06 -0.13820348E-05 -0.19865189E-04
   1902     50  0.14842390E-03  0.77528012E-04  0.16362934E-02  0.12359008E-02  0.19368957E-02 -0.20103625E-03  0.18193869E-04  0.53870169E-05 -0.11625309E-05 -0.87201327E-06 -0.13818784E-05 -0.19854915E-04
   1903     10  0.14703545E-03  0.80077791E-04  0.16362403E-02  0.12314307E-02  0.19583696E-02 -0.20366249E-03  0.18096482E-04  0.57020788E-05 -0.11625454E-05 -0.86875981E-06 -0.13970756E-05 -0.20180151E-04
   1903     20  0.14702590E-03  0.80033227E-04  0.16360515E-02  0.12312776E-02  0.19581521E-02 -0.20360051E-03  0.18095201E-04  0.56982711E-05 -0.11629321E-05 -0.86909839E-06 -0.13975180E-05 -0.20174384E-04
   1903     30  0.14688885E-03  0.79967441E-04  0.16348969E-02  0.12302501E-02  0.19567667E-02 -0.20339168E-03  0.18092017E-04  0.56929469E-05 -0.11630805E-05 -0.86915642E-06 -0.13976578E-05 -0.20165121E-04
   1903     40  0.14681525E-03  0.79935202E-04  0.16343930E-02  0.12298155E-02  0.19561557E-02 -0.20331845E-03  0.18088629E-04  0.56872786E-05 -0.11622378E-05 -0.86832158E-06 -0.13965620E-05 -0.20155266E-04
   1903     50  0.14680313E-03  0.79900126E-04  0.16341108E-02  0.12296515E-02  0.19558464E-02 -0.20329116E-03  0.18085105E-04  0.56816732E-05 -0.11622074E-05 -0.86824464E-06 -0.13964588E-05 -0.20145349E-04
   1904     10  0.14537447E-03  0.82420252E-04  0.16340587E-02  0.12248138E-02  0.19772084E-02 -0.20588728E-03  0.17982691E-04  0.59948558E-05 -0.11621983E-05 -0.86471970E-06 -0.14115618E-05 -0.20468722E-04
